###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: True pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: False


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: True pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: False


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: True pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: False


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: True pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: False


Epoch 1/300: Training Loss: 2.5947349071502686		 Val Loss: 0.9546116828918457
Epoch 5/300: Training Loss: 0.4082057774066925		 Val Loss: 0.38354787826538084
	      Training MAE Angle: 0.5029430985450745		 Val MAE Angle: 0.47077007293701173
              Training MSE Angle: 0.3350239396095276		 Val MSE Angle: 0.30782740116119384
	      Training MAE Shift: 0.06344906240701675		 Val MAE Shift: 0.06949621438980103
              Training Euclidean Shift: 0.09951075166463852	 Val Euclidean Shift: 0.1090518593788147


Epoch 6/300: Training Loss: 0.622604250907898		 Val Loss: 0.6356536865234375
	      Training MAE Angle: 0.5048589110374451		 Val MAE Angle: 0.49736671447753905
              Training MSE Angle: 0.3420490026473999		 Val MSE Angle: 0.3355825901031494
	      Training MAE Shift: 0.11679095774888992		 Val MAE Shift: 0.12852965593338012
              Training Euclidean Shift: 0.1830446571111679	 Val Euclidean Shift: 0.20154023170471191


Epoch 7/300: Training Loss: 0.43779274821281433		 Val Loss: 0.41406998634338377
	      Training MAE Angle: 0.49087589979171753		 Val MAE Angle: 0.5060360431671143
              Training MSE Angle: 0.3231138288974762		 Val MSE Angle: 0.3346761703491211
	      Training MAE Shift: 0.08002948760986328		 Val MAE Shift: 0.061905139684677125
              Training Euclidean Shift: 0.12554243206977844	 Val Euclidean Shift: 0.0971855342388153


Epoch 8/300: Training Loss: 0.40939319133758545		 Val Loss: 0.45438480377197266
	      Training MAE Angle: 0.5065059065818787		 Val MAE Angle: 0.502238655090332
              Training MSE Angle: 0.34271302819252014		 Val MSE Angle: 0.33397912979125977
	      Training MAE Shift: 0.062195878475904465		 Val MAE Shift: 0.08686656951904297
              Training Euclidean Shift: 0.09766259789466858	 Val Euclidean Shift: 0.13665130138397216


Epoch 9/300: Training Loss: 0.3846416771411896		 Val Loss: 0.4048275947570801
	      Training MAE Angle: 0.491737425327301		 Val MAE Angle: 0.5251661777496338
              Training MSE Angle: 0.32591113448143005		 Val MSE Angle: 0.35753836631774905
	      Training MAE Shift: 0.058580122888088226		 Val MAE Shift: 0.05137389898300171
              Training Euclidean Shift: 0.09220597892999649	 Val Euclidean Shift: 0.08049733638763427


Epoch 10/300: Training Loss: 0.38686490058898926		 Val Loss: 0.37257771492004393
	      Training MAE Angle: 0.5018249750137329		 Val MAE Angle: 0.4790203094482422
              Training MSE Angle: 0.33791616559028625		 Val MSE Angle: 0.31767840385437013
	      Training MAE Shift: 0.0529254674911499		 Val MAE Shift: 0.05831127166748047
              Training Euclidean Shift: 0.08321753144264221	 Val Euclidean Shift: 0.09229457378387451


Epoch 11/300: Training Loss: 0.378460556268692		 Val Loss: 0.380916428565979
	      Training MAE Angle: 0.49613580107688904		 Val MAE Angle: 0.4884627342224121
              Training MSE Angle: 0.33217716217041016		 Val MSE Angle: 0.32298803329467773
	      Training MAE Shift: 0.0503079816699028		 Val MAE Shift: 0.058958899974822995
              Training Euclidean Shift: 0.07929304242134094	 Val Euclidean Shift: 0.0924090325832367


Epoch 12/300: Training Loss: 0.3759492039680481		 Val Loss: 0.35879995822906496
	      Training MAE Angle: 0.49858853220939636		 Val MAE Angle: 0.4934374332427979
              Training MSE Angle: 0.3348560333251953		 Val MSE Angle: 0.3257727146148682
	      Training MAE Shift: 0.04859081655740738		 Val MAE Shift: 0.04385167062282562
              Training Euclidean Shift: 0.07619274407625198	 Val Euclidean Shift: 0.06867772340774536


Epoch 13/300: Training Loss: 0.37675249576568604		 Val Loss: 0.3704411029815674
	      Training MAE Angle: 0.5034995079040527		 Val MAE Angle: 0.4910550594329834
              Training MSE Angle: 0.33751508593559265		 Val MSE Angle: 0.32295372486114504
	      Training MAE Shift: 0.046692244708538055		 Val MAE Shift: 0.0553681492805481
              Training Euclidean Shift: 0.07334399968385696	 Val Euclidean Shift: 0.08742151856422424


Epoch 14/300: Training Loss: 0.36152732372283936		 Val Loss: 0.3899845123291016
	      Training MAE Angle: 0.49316686391830444		 Val MAE Angle: 0.49727725982666016
              Training MSE Angle: 0.3239324986934662		 Val MSE Angle: 0.33149902820587157
	      Training MAE Shift: 0.04564378410577774		 Val MAE Shift: 0.05952380299568176
              Training Euclidean Shift: 0.07155949622392654	 Val Euclidean Shift: 0.09442414045333862


Epoch 15/300: Training Loss: 0.37801775336265564		 Val Loss: 0.3613763332366943
	      Training MAE Angle: 0.5115662217140198		 Val MAE Angle: 0.5014168739318847
              Training MSE Angle: 0.34607023000717163		 Val MSE Angle: 0.33292217254638673
	      Training MAE Shift: 0.04125075414776802		 Val MAE Shift: 0.03867638111114502
              Training Euclidean Shift: 0.06497738510370255	 Val Euclidean Shift: 0.06133697628974914


Epoch 16/300: Training Loss: 0.3974105715751648		 Val Loss: 0.38026769161224366
	      Training MAE Angle: 0.5148784518241882		 Val MAE Angle: 0.5158221244812011
              Training MSE Angle: 0.3503241539001465		 Val MSE Angle: 0.3445159912109375
	      Training MAE Shift: 0.047981251031160355		 Val MAE Shift: 0.04446886777877808
              Training Euclidean Shift: 0.07562658190727234	 Val Euclidean Shift: 0.0692842185497284


Epoch 17/300: Training Loss: 0.36445340514183044		 Val Loss: 0.4013096332550049
	      Training MAE Angle: 0.5005238652229309		 Val MAE Angle: 0.5269614696502686
              Training MSE Angle: 0.3347124457359314		 Val MSE Angle: 0.3588407516479492
	      Training MAE Shift: 0.039315350353717804		 Val MAE Shift: 0.05199002027511597
              Training Euclidean Shift: 0.06177569180727005	 Val Euclidean Shift: 0.08253958821296692


Epoch 18/300: Training Loss: 0.3650287985801697		 Val Loss: 0.3634939670562744
	      Training MAE Angle: 0.503247857093811		 Val MAE Angle: 0.4995839595794678
              Training MSE Angle: 0.3353268802165985		 Val MSE Angle: 0.3372342586517334
	      Training MAE Shift: 0.03865983337163925		 Val MAE Shift: 0.04043456315994263
              Training Euclidean Shift: 0.061089158058166504	 Val Euclidean Shift: 0.06291844248771668


Epoch 19/300: Training Loss: 0.3572272062301636		 Val Loss: 0.332607102394104
	      Training MAE Angle: 0.4990176856517792		 Val MAE Angle: 0.4776149749755859
              Training MSE Angle: 0.33363303542137146		 Val MSE Angle: 0.30551872253417967
	      Training MAE Shift: 0.03554035350680351		 Val MAE Shift: 0.036900806427001956
              Training Euclidean Shift: 0.05595266819000244	 Val Euclidean Shift: 0.0587563693523407


Epoch 20/300: Training Loss: 0.35750362277030945		 Val Loss: 0.35141830444335936
	      Training MAE Angle: 0.5022814273834229		 Val MAE Angle: 0.4885643482208252
              Training MSE Angle: 0.3331993520259857		 Val MSE Angle: 0.32178733348846433
	      Training MAE Shift: 0.03544146940112114		 Val MAE Shift: 0.033449497818946836
              Training Euclidean Shift: 0.055705416947603226	 Val Euclidean Shift: 0.05234379768371582


Epoch 21/300: Training Loss: 0.36170586943626404		 Val Loss: 0.36760945320129396
	      Training MAE Angle: 0.5028218626976013		 Val MAE Angle: 0.5047097682952881
              Training MSE Angle: 0.33860889077186584		 Val MSE Angle: 0.34544076919555666
	      Training MAE Shift: 0.0351019985973835		 Val MAE Shift: 0.033939716219902036
              Training Euclidean Shift: 0.05520664528012276	 Val Euclidean Shift: 0.05308864116668701


Epoch 22/300: Training Loss: 0.36066338419914246		 Val Loss: 0.36814255714416505
	      Training MAE Angle: 0.5043858885765076		 Val MAE Angle: 0.4923731803894043
              Training MSE Angle: 0.3403107225894928		 Val MSE Angle: 0.3323549270629883
	      Training MAE Shift: 0.03234318643808365		 Val MAE Shift: 0.04813237488269806
              Training Euclidean Shift: 0.05074111744761467	 Val Euclidean Shift: 0.07516454458236695


Epoch 23/300: Training Loss: 0.3606615662574768		 Val Loss: 0.35284788608551027
	      Training MAE Angle: 0.5094779133796692		 Val MAE Angle: 0.49634532928466796
              Training MSE Angle: 0.33986321091651917		 Val MSE Angle: 0.3299463987350464
	      Training MAE Shift: 0.032589443027973175		 Val MAE Shift: 0.0335142195224762
              Training Euclidean Shift: 0.051096111536026	 Val Euclidean Shift: 0.05336952209472656


Epoch 24/300: Training Loss: 0.35546109080314636		 Val Loss: 0.4541830539703369
	      Training MAE Angle: 0.5010411739349365		 Val MAE Angle: 0.5298608303070068
              Training MSE Angle: 0.33646607398986816		 Val MSE Angle: 0.3756291151046753
	      Training MAE Shift: 0.029874026775360107		 Val MAE Shift: 0.07524737119674682
              Training Euclidean Shift: 0.04701284319162369	 Val Euclidean Shift: 0.11531013250350952


Epoch 25/300: Training Loss: 0.35771697759628296		 Val Loss: 0.37044334411621094
	      Training MAE Angle: 0.49596765637397766		 Val MAE Angle: 0.5047734260559082
              Training MSE Angle: 0.33376768231391907		 Val MSE Angle: 0.3335758447647095
	      Training MAE Shift: 0.03552797809243202		 Val MAE Shift: 0.05016036629676819
              Training Euclidean Shift: 0.05568188056349754	 Val Euclidean Shift: 0.07831189036369324


Epoch 26/300: Training Loss: 0.3477776050567627		 Val Loss: 0.3680216550827026
	      Training MAE Angle: 0.49564215540885925		 Val MAE Angle: 0.5081547260284424
              Training MSE Angle: 0.3289002478122711		 Val MSE Angle: 0.3478682041168213
	      Training MAE Shift: 0.030218908563256264		 Val MAE Shift: 0.03377803266048431
              Training Euclidean Shift: 0.047464385628700256	 Val Euclidean Shift: 0.05288922190666199


Epoch 27/300: Training Loss: 0.35622161626815796		 Val Loss: 0.36727988719940186
	      Training MAE Angle: 0.5004758238792419		 Val MAE Angle: 0.5165456771850586
              Training MSE Angle: 0.33674243092536926		 Val MSE Angle: 0.3500115633010864
	      Training MAE Shift: 0.030468232929706573		 Val MAE Shift: 0.03238913714885712
              Training Euclidean Shift: 0.04798653721809387	 Val Euclidean Shift: 0.05109701156616211


Epoch 28/300: Training Loss: 0.36169952154159546		 Val Loss: 0.3439749479293823
	      Training MAE Angle: 0.510265588760376		 Val MAE Angle: 0.49660911560058596
              Training MSE Angle: 0.3450201153755188		 Val MSE Angle: 0.3296922206878662
	      Training MAE Shift: 0.027307048439979553		 Val MAE Shift: 0.02468560039997101
              Training Euclidean Shift: 0.043176520615816116	 Val Euclidean Shift: 0.03864235281944275


Epoch 29/300: Training Loss: 0.3364899456501007		 Val Loss: 0.34778451919555664
	      Training MAE Angle: 0.49155980348587036		 Val MAE Angle: 0.48891115188598633
              Training MSE Angle: 0.32498154044151306		 Val MSE Angle: 0.32331600189208987
	      Training MAE Shift: 0.024627862498164177		 Val MAE Shift: 0.04008232951164246
              Training Euclidean Shift: 0.03863406926393509	 Val Euclidean Shift: 0.062179183959960936


Epoch 30/300: Training Loss: 0.33401596546173096		 Val Loss: 0.37065443992614744
	      Training MAE Angle: 0.48371997475624084		 Val MAE Angle: 0.5224886894226074
              Training MSE Angle: 0.31868234276771545		 Val MSE Angle: 0.35307841300964354
	      Training MAE Shift: 0.027495987713336945		 Val MAE Shift: 0.02988830804824829
              Training Euclidean Shift: 0.0432375967502594	 Val Euclidean Shift: 0.047397691011428836


Epoch 31/300: Training Loss: 0.3625061511993408		 Val Loss: 0.34094696044921874
	      Training MAE Angle: 0.5083891749382019		 Val MAE Angle: 0.48444442749023436
              Training MSE Angle: 0.33970576524734497		 Val MSE Angle: 0.32198522090911863
	      Training MAE Shift: 0.03345385566353798		 Val MAE Shift: 0.0282365620136261
              Training Euclidean Shift: 0.05248827859759331	 Val Euclidean Shift: 0.044957143068313596


Epoch 32/300: Training Loss: 0.3592047691345215		 Val Loss: 0.35169415473937987
	      Training MAE Angle: 0.5056810975074768		 Val MAE Angle: 0.4912628173828125
              Training MSE Angle: 0.34146296977996826		 Val MSE Angle: 0.3245710372924805
	      Training MAE Shift: 0.02758052386343479		 Val MAE Shift: 0.04219014048576355
              Training Euclidean Shift: 0.04334118962287903	 Val Euclidean Shift: 0.06577673554420471


Epoch 33/300: Training Loss: 0.35465478897094727		 Val Loss: 0.3447930335998535
	      Training MAE Angle: 0.5034636855125427		 Val MAE Angle: 0.4955143451690674
              Training MSE Angle: 0.33724576234817505		 Val MSE Angle: 0.3257085561752319
	      Training MAE Shift: 0.028551602736115456		 Val MAE Shift: 0.03582361340522766
              Training Euclidean Shift: 0.045024678111076355	 Val Euclidean Shift: 0.05600290894508362


Epoch 34/300: Training Loss: 0.35219547152519226		 Val Loss: 0.36288430690765383
	      Training MAE Angle: 0.5011780261993408		 Val MAE Angle: 0.5057628154754639
              Training MSE Angle: 0.33501309156417847		 Val MSE Angle: 0.33573782444000244
	      Training MAE Shift: 0.029909538105130196		 Val MAE Shift: 0.039940479397773745
              Training Euclidean Shift: 0.0468156635761261	 Val Euclidean Shift: 0.06263036727905273


Epoch 35/300: Training Loss: 0.3592018187046051		 Val Loss: 0.35070803165435793
	      Training MAE Angle: 0.5110878348350525		 Val MAE Angle: 0.488515043258667
              Training MSE Angle: 0.3425477147102356		 Val MSE Angle: 0.32822265625
	      Training MAE Shift: 0.029317842796444893		 Val MAE Shift: 0.034915590286254884
              Training Euclidean Shift: 0.04612787812948227	 Val Euclidean Shift: 0.05493853688240051


Epoch 36/300: Training Loss: 0.33983293175697327		 Val Loss: 0.3556016445159912
	      Training MAE Angle: 0.49113935232162476		 Val MAE Angle: 0.49855947494506836
              Training MSE Angle: 0.32479673624038696		 Val MSE Angle: 0.33579292297363283
	      Training MAE Shift: 0.02720840461552143		 Val MAE Shift: 0.029107853770256042
              Training Euclidean Shift: 0.04270491003990173	 Val Euclidean Shift: 0.0462754875421524


Epoch 37/300: Training Loss: 0.3464243412017822		 Val Loss: 0.354987359046936
	      Training MAE Angle: 0.4978387653827667		 Val MAE Angle: 0.5069290161132812
              Training MSE Angle: 0.3340347707271576		 Val MSE Angle: 0.33611311912536623
	      Training MAE Shift: 0.02481996826827526		 Val MAE Shift: 0.025355121493339537
              Training Euclidean Shift: 0.038914088159799576	 Val Euclidean Shift: 0.039630889892578125


Epoch 38/300: Training Loss: 0.3505608141422272		 Val Loss: 0.34930322170257566
	      Training MAE Angle: 0.5025753378868103		 Val MAE Angle: 0.4920779228210449
              Training MSE Angle: 0.33739957213401794		 Val MSE Angle: 0.333292293548584
	      Training MAE Shift: 0.02451566979289055		 Val MAE Shift: 0.02797124981880188
              Training Euclidean Shift: 0.038392387330532074	 Val Euclidean Shift: 0.04321309328079224


Epoch 39/300: Training Loss: 0.3462887406349182		 Val Loss: 0.35350832939147947
	      Training MAE Angle: 0.49425986409187317		 Val MAE Angle: 0.5185975551605224
              Training MSE Angle: 0.3266160190105438		 Val MSE Angle: 0.34378254413604736
	      Training MAE Shift: 0.028734659776091576		 Val MAE Shift: 0.02287759631872177
              Training Euclidean Shift: 0.04543975740671158	 Val Euclidean Shift: 0.035889279842376706


Epoch 40/300: Training Loss: 0.33139848709106445		 Val Loss: 0.3560209274291992
	      Training MAE Angle: 0.48696497082710266		 Val MAE Angle: 0.5079355239868164
              Training MSE Angle: 0.3194548785686493		 Val MSE Angle: 0.3409471035003662
	      Training MAE Shift: 0.023457180708646774		 Val MAE Shift: 0.025017592310905456
              Training Euclidean Shift: 0.03688356280326843	 Val Euclidean Shift: 0.03927463591098786


Epoch 41/300: Training Loss: 0.3507251739501953		 Val Loss: 0.3350653648376465
	      Training MAE Angle: 0.5056886076927185		 Val MAE Angle: 0.49158992767333987
              Training MSE Angle: 0.3404974043369293		 Val MSE Angle: 0.3184326648712158
	      Training MAE Shift: 0.022037291899323463		 Val MAE Shift: 0.021623827517032623
              Training Euclidean Shift: 0.034657590091228485	 Val Euclidean Shift: 0.03400299847126007


Epoch 42/300: Training Loss: 0.38055750727653503		 Val Loss: 0.33003759384155273
	      Training MAE Angle: 0.5015950798988342		 Val MAE Angle: 0.47197718620300294
              Training MSE Angle: 0.3311426043510437		 Val MSE Angle: 0.2999542474746704
	      Training MAE Shift: 0.046777550131082535		 Val MAE Shift: 0.03933925926685333
              Training Euclidean Shift: 0.07333364337682724	 Val Euclidean Shift: 0.06173556447029114


Epoch 43/300: Training Loss: 0.35817933082580566		 Val Loss: 0.38175899982452394
	      Training MAE Angle: 0.5042600631713867		 Val MAE Angle: 0.5137053012847901
              Training MSE Angle: 0.33560794591903687		 Val MSE Angle: 0.35002942085266114
	      Training MAE Shift: 0.03333926200866699		 Val MAE Shift: 0.04321789741516113
              Training Euclidean Shift: 0.052484627813100815	 Val Euclidean Shift: 0.06766881346702576


Epoch 44/300: Training Loss: 0.359151154756546		 Val Loss: 0.3822265625
	      Training MAE Angle: 0.5022842288017273		 Val MAE Angle: 0.5309167861938476
              Training MSE Angle: 0.3382267653942108		 Val MSE Angle: 0.36392319202423096
	      Training MAE Shift: 0.0313519723713398		 Val MAE Shift: 0.02857454717159271
              Training Euclidean Shift: 0.04942816495895386	 Val Euclidean Shift: 0.04474859237670899


Epoch 45/300: Training Loss: 0.3477180600166321		 Val Loss: 0.34411468505859377
	      Training MAE Angle: 0.5020304918289185		 Val MAE Angle: 0.4925255298614502
              Training MSE Angle: 0.33225512504577637		 Val MSE Angle: 0.32756853103637695
	      Training MAE Shift: 0.02703068219125271		 Val MAE Shift: 0.027787789702415466
              Training Euclidean Shift: 0.042262203991413116	 Val Euclidean Shift: 0.04366106390953064


Epoch 46/300: Training Loss: 0.348194420337677		 Val Loss: 0.33147642612457273
	      Training MAE Angle: 0.5030192136764526		 Val MAE Angle: 0.4802213191986084
              Training MSE Angle: 0.33412471413612366		 Val MSE Angle: 0.31757826805114747
	      Training MAE Shift: 0.025290751829743385		 Val MAE Shift: 0.02527899444103241
              Training Euclidean Shift: 0.03982352092862129	 Val Euclidean Shift: 0.04035888314247131


Epoch 47/300: Training Loss: 0.34839141368865967		 Val Loss: 0.35025835037231445
	      Training MAE Angle: 0.5029199719429016		 Val MAE Angle: 0.49636116027832033
              Training MSE Angle: 0.33411410450935364		 Val MSE Angle: 0.3246833562850952
	      Training MAE Shift: 0.02552950754761696		 Val MAE Shift: 0.03171826899051666
              Training Euclidean Shift: 0.04014153778553009	 Val Euclidean Shift: 0.051041871309280396


Epoch 48/300: Training Loss: 0.35836607217788696		 Val Loss: 0.43385114669799807
	      Training MAE Angle: 0.5091016888618469		 Val MAE Angle: 0.5158195495605469
              Training MSE Angle: 0.3420875668525696		 Val MSE Angle: 0.347324800491333
	      Training MAE Shift: 0.025246940553188324		 Val MAE Shift: 0.07684992551803589
              Training Euclidean Shift: 0.03974543884396553	 Val Euclidean Shift: 0.11889338493347168


Epoch 49/300: Training Loss: 0.3581559956073761		 Val Loss: 0.35092921257019044
	      Training MAE Angle: 0.5107413530349731		 Val MAE Angle: 0.4933997631072998
              Training MSE Angle: 0.34113025665283203		 Val MSE Angle: 0.3274423837661743
	      Training MAE Shift: 0.028093747794628143		 Val MAE Shift: 0.038470757007598874
              Training Euclidean Shift: 0.04405205324292183	 Val Euclidean Shift: 0.05973715782165527


Epoch 50/300: Training Loss: 0.35111990571022034		 Val Loss: 0.5259203433990478
	      Training MAE Angle: 0.5000207424163818		 Val MAE Angle: 0.5051623344421386
              Training MSE Angle: 0.32888972759246826		 Val MSE Angle: 0.3285555124282837
	      Training MAE Shift: 0.03089425340294838		 Val MAE Shift: 0.11697952747344971
              Training Euclidean Shift: 0.04891673102974892	 Val Euclidean Shift: 0.17854733467102052


Epoch 51/300: Training Loss: 0.3429678976535797		 Val Loss: 0.3034179449081421
	      Training MAE Angle: 0.48850199580192566		 Val MAE Angle: 0.45084733963012696
              Training MSE Angle: 0.3108195662498474		 Val MSE Angle: 0.2729762077331543
	      Training MAE Shift: 0.04096825048327446		 Val MAE Shift: 0.043515187501907346
              Training Euclidean Shift: 0.06434368342161179	 Val Euclidean Shift: 0.06800402998924256


Epoch 52/300: Training Loss: 0.29327312111854553		 Val Loss: 0.25588717460632326
	      Training MAE Angle: 0.4409291446208954		 Val MAE Angle: 0.3945875406265259
              Training MSE Angle: 0.264837384223938		 Val MSE Angle: 0.2271117925643921
	      Training MAE Shift: 0.04035572707653046		 Val MAE Shift: 0.03887264728546143
              Training Euclidean Shift: 0.06331165134906769	 Val Euclidean Shift: 0.06109278202056885


Epoch 53/300: Training Loss: 0.274819016456604		 Val Loss: 0.23010568618774413
	      Training MAE Angle: 0.4120653569698334		 Val MAE Angle: 0.35769238471984866
              Training MSE Angle: 0.24443231523036957		 Val MSE Angle: 0.19738801717758178
	      Training MAE Shift: 0.042579345405101776		 Val MAE Shift: 0.04338894784450531
              Training Euclidean Shift: 0.06659682840108871	 Val Euclidean Shift: 0.06816225051879883


Epoch 54/300: Training Loss: 0.2410658448934555		 Val Loss: 0.24529740810394288
	      Training MAE Angle: 0.36969128251075745		 Val MAE Angle: 0.35256495475769045
              Training MSE Angle: 0.21282261610031128		 Val MSE Angle: 0.21548206806182862
	      Training MAE Shift: 0.039340078830718994		 Val MAE Shift: 0.04060470163822174
              Training Euclidean Shift: 0.062076251953840256	 Val Euclidean Shift: 0.06403294205665588


Epoch 55/300: Training Loss: 0.25466427206993103		 Val Loss: 0.22444462776184082
	      Training MAE Angle: 0.38626420497894287		 Val MAE Angle: 0.349727725982666
              Training MSE Angle: 0.22711074352264404		 Val MSE Angle: 0.19329572916030885
	      Training MAE Shift: 0.039154358208179474		 Val MAE Shift: 0.039743220806121825
              Training Euclidean Shift: 0.06179075315594673	 Val Euclidean Shift: 0.062137067317962646


Epoch 56/300: Training Loss: 0.23194755613803864		 Val Loss: 0.23026471138000487
	      Training MAE Angle: 0.3733401894569397		 Val MAE Angle: 0.3511513710021973
              Training MSE Angle: 0.21106892824172974		 Val MSE Angle: 0.19367388486862183
	      Training MAE Shift: 0.03463442623615265		 Val MAE Shift: 0.04569500684738159
              Training Euclidean Shift: 0.054474979639053345	 Val Euclidean Shift: 0.07205000519752502


Epoch 57/300: Training Loss: 0.22254826128482819		 Val Loss: 0.24779434204101564
	      Training MAE Angle: 0.3562089502811432		 Val MAE Angle: 0.3599278926849365
              Training MSE Angle: 0.19890403747558594		 Val MSE Angle: 0.22043046951293946
	      Training MAE Shift: 0.03590088337659836		 Val MAE Shift: 0.03749470710754395
              Training Euclidean Shift: 0.05642496794462204	 Val Euclidean Shift: 0.05964436531066895


Epoch 58/300: Training Loss: 0.20983658730983734		 Val Loss: 0.1935281753540039
	      Training MAE Angle: 0.3400610089302063		 Val MAE Angle: 0.31447157859802244
              Training MSE Angle: 0.18684960901737213		 Val MSE Angle: 0.17359048128128052
	      Training MAE Shift: 0.035290416330099106		 Val MAE Shift: 0.03293275833129883
              Training Euclidean Shift: 0.055432453751564026	 Val Euclidean Shift: 0.05165738463401794


Epoch 59/300: Training Loss: 0.2120646983385086		 Val Loss: 0.19610239267349244
	      Training MAE Angle: 0.34138742089271545		 Val MAE Angle: 0.32440457344055174
              Training MSE Angle: 0.19013471901416779		 Val MSE Angle: 0.16675801277160646
	      Training MAE Shift: 0.0340970978140831		 Val MAE Shift: 0.040615189075469973
              Training Euclidean Shift: 0.05374469235539436	 Val Euclidean Shift: 0.06387566924095153


