###########################################################################################################################################################

                         learning rate: 0.0004, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
                        batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
                        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, part: tail, get_old_path: False,
                        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 4, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
                        crop: 224 resize: 256, use conv: False pretrained: None, data_ratio: 0.0375, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 200, 

algebraic_truth: 0.01669931411743164		 val_algebraic_truth: 0.017449266380733915
RE1_truth: 0.00018791186020654792		 val_RE1_truth: 0.0002093389630317688
SED_truth: 0.0015032954660116457		 val_SED_truth: 0.0016747269158562024

Epoch 1/9000: 	Training Loss: 4180.639399509804		 Val Loss: 171.952392578125
             	RE1 dist: 1791.7570465686274		 Val RE1 dist: 3436.1681857638887
             	SED dist: 5.350533878102022		 Val SED dist: 12.24995591905382

Epoch 16/9000: 	Training Loss: 1.8600321751014859		 Val Loss: 7.0856823391384545
             	Training MAE: 0.25783616304397583		 Val MAE: 0.26034432649612427
             	Algebraic dist: 30.193811753216913		 Val Algebraic dist: 57.48467339409722
             	RE1 dist: 1210.6790747549019		 Val RE1 dist: 4244.419270833333
             	SED dist: 3.2362733728745403		 Val SED dist: 13.680074055989584

Epoch 17/9000: 	Training Loss: 2.2008954216452206		 Val Loss: 8.231602986653646
             	Training MAE: 0.260972797870636		 Val MAE: 0.2566985785961151
             	Algebraic dist: 37.692555147058826		 Val Algebraic dist: 55.97601996527778
             	RE1 dist: 1763.5859375		 Val RE1 dist: 3571.5625
             	SED dist: 3.915286195044424		 Val SED dist: 15.97403293185764

Epoch 18/9000: 	Training Loss: 2.0354838651769303		 Val Loss: 6.621263292100695
             	Training MAE: 0.26017361879348755		 Val MAE: 0.23283100128173828
             	Algebraic dist: 36.54348814721201		 Val Algebraic dist: 52.777587890625
             	RE1 dist: 1586.0522365196077		 Val RE1 dist: 3618.6959635416665
             	SED dist: 3.5911138197954964		 Val SED dist: 12.829159206814236

Epoch 19/9000: 	Training Loss: 1.6464514638863357		 Val Loss: 5.308038075764974
             	Training MAE: 0.26260271668434143		 Val MAE: 0.2329833060503006
             	Algebraic dist: 30.63558182061887		 Val Algebraic dist: 44.12877739800347
             	RE1 dist: 1295.6605392156862		 Val RE1 dist: 2236.9676649305557
             	SED dist: 2.809932035558364		 Val SED dist: 10.202588399251303

Epoch 20/9000: 	Training Loss: 1.8190968831380208		 Val Loss: 8.162674797905815
             	Training MAE: 0.26115551590919495		 Val MAE: 0.2454191893339157
             	Algebraic dist: 32.502829159007355		 Val Algebraic dist: 54.29826863606771
             	RE1 dist: 1512.3924632352941		 Val RE1 dist: 3698.3606770833335
             	SED dist: 3.1596841251148895		 Val SED dist: 15.877836439344618

Epoch 21/9000: 	Training Loss: 1.8482737821691178		 Val Loss: 5.576377444797092
             	Training MAE: 0.2602202296257019		 Val MAE: 0.2450430691242218
             	Algebraic dist: 32.539194144454655		 Val Algebraic dist: 44.378197564019096
             	RE1 dist: 1377.03125		 Val RE1 dist: 2098.9754774305557
             	SED dist: 3.220913756127451		 Val SED dist: 10.71272447374132

Epoch 22/9000: 	Training Loss: 1.7939978206858915		 Val Loss: 4.630044725206163
             	Training MAE: 0.25958681106567383		 Val MAE: 0.21728411316871643
             	Algebraic dist: 31.693277994791668		 Val Algebraic dist: 41.579803466796875
             	RE1 dist: 1264.014399509804		 Val RE1 dist: 1874.906032986111
             	SED dist: 3.1160631366804536		 Val SED dist: 8.885065714518229

Epoch 23/9000: 	Training Loss: 1.98321533203125		 Val Loss: 4.604617648654514
             	Training MAE: 0.25429001450538635		 Val MAE: 0.22515372931957245
             	Algebraic dist: 32.6709415211397		 Val Algebraic dist: 47.69459364149306
             	RE1 dist: 1342.997855392157		 Val RE1 dist: 2454.27734375
             	SED dist: 3.5101399141199447		 Val SED dist: 8.830652025010851

Epoch 24/9000: 	Training Loss: 1.8600549136891085		 Val Loss: 5.823561774359809
             	Training MAE: 0.26151952147483826		 Val MAE: 0.23742306232452393
             	Algebraic dist: 34.172444661458336		 Val Algebraic dist: 51.16917249891493
             	RE1 dist: 1533.9433210784314		 Val RE1 dist: 3449.1888020833335
             	SED dist: 3.24756607354856		 Val SED dist: 11.24281480577257

Epoch 25/9000: 	Training Loss: 1.9126127654430913		 Val Loss: 4.732052697075738
             	Training MAE: 0.26268282532691956		 Val MAE: 0.21413469314575195
             	Algebraic dist: 34.920829024969365		 Val Algebraic dist: 37.628323025173614
             	RE1 dist: 1610.2098651960785		 Val RE1 dist: 1469.4408637152778
             	SED dist: 3.3599596210554536		 Val SED dist: 9.102272881401909

Epoch 26/9000: 	Training Loss: 1.6835324156518077		 Val Loss: 9.296259562174479
             	Training MAE: 0.2560068368911743		 Val MAE: 0.2544218599796295
             	Algebraic dist: 31.153581207873774		 Val Algebraic dist: 59.425944010416664
             	RE1 dist: 1368.086856617647		 Val RE1 dist: 4600.410590277777
             	SED dist: 2.9208356071920956		 Val SED dist: 18.143024020724827

Epoch 27/9000: 	Training Loss: 1.8300263647939645		 Val Loss: 5.304537455240886
             	Training MAE: 0.2593127489089966		 Val MAE: 0.21592195332050323
             	Algebraic dist: 33.480143229166664		 Val Algebraic dist: 43.84679158528646
             	RE1 dist: 1415.7945772058824		 Val RE1 dist: 2391.82421875
             	SED dist: 3.20845001819087		 Val SED dist: 10.252186245388454

Epoch 28/9000: 	Training Loss: 1.7875972074620865		 Val Loss: 4.483976576063368
             	Training MAE: 0.259977251291275		 Val MAE: 0.2311062216758728
             	Algebraic dist: 31.979070925245097		 Val Algebraic dist: 44.93498399522569
             	RE1 dist: 1431.303462009804		 Val RE1 dist: 2207.954644097222
             	SED dist: 3.1238430247587314		 Val SED dist: 8.591522216796875

Epoch 29/9000: 	Training Loss: 2.1104600195791208		 Val Loss: 4.399248335096571
             	Training MAE: 0.2658124566078186		 Val MAE: 0.22089162468910217
             	Algebraic dist: 35.800577799479164		 Val Algebraic dist: 42.755126953125
             	RE1 dist: 1668.0094975490197		 Val RE1 dist: 1936.4915364583333
             	SED dist: 3.757310755112592		 Val SED dist: 8.439730326334635

Epoch 30/9000: 	Training Loss: 1.8175228343290442		 Val Loss: 5.2592663235134545
             	Training MAE: 0.25956016778945923		 Val MAE: 0.2440878450870514
             	Algebraic dist: 34.922248391544116		 Val Algebraic dist: 46.85900539822049
             	RE1 dist: 1732.1498161764705		 Val RE1 dist: 2787.8704427083335
             	SED dist: 3.192767573337929		 Val SED dist: 10.111940171983507

Epoch 31/9000: 	Training Loss: 1.7450925041647518		 Val Loss: 5.6726705763075085
             	Training MAE: 0.2600155770778656		 Val MAE: 0.23707449436187744
             	Algebraic dist: 32.46411372166054		 Val Algebraic dist: 46.78245374891493
             	RE1 dist: 1374.3671875		 Val RE1 dist: 2632.9904513888887
             	SED dist: 3.0485115799249387		 Val SED dist: 10.95462375217014

Epoch 32/9000: 	Training Loss: 1.6420871510225183		 Val Loss: 6.342936621771918
             	Training MAE: 0.25831350684165955		 Val MAE: 0.2542799413204193
             	Algebraic dist: 29.742869657628678		 Val Algebraic dist: 51.11003621419271
             	RE1 dist: 1187.9659160539215		 Val RE1 dist: 3140.4735243055557
             	SED dist: 2.845891316731771		 Val SED dist: 12.258872985839844

Epoch 33/9000: 	Training Loss: 1.6782582600911458		 Val Loss: 5.030156877305773
             	Training MAE: 0.2609902620315552		 Val MAE: 0.2514099180698395
             	Algebraic dist: 32.74456906786152		 Val Algebraic dist: 56.289954291449654
             	RE1 dist: 1455.5752144607843		 Val RE1 dist: 3639.452690972222
             	SED dist: 2.9203730564491424		 Val SED dist: 9.645093282063803

Epoch 34/9000: 	Training Loss: 1.8568029964671415		 Val Loss: 5.874959309895833
             	Training MAE: 0.2665100395679474		 Val MAE: 0.24238425493240356
             	Algebraic dist: 30.914754231770832		 Val Algebraic dist: 51.950527615017364
             	RE1 dist: 1181.9060202205883		 Val RE1 dist: 3668.7552083333335
             	SED dist: 3.253164253982843		 Val SED dist: 11.358627319335938

Epoch 35/9000: 	Training Loss: 1.584180196126302		 Val Loss: 4.8624521891276045
             	Training MAE: 0.2563508450984955		 Val MAE: 0.23605258762836456
             	Algebraic dist: 29.707129384957106		 Val Algebraic dist: 49.95087687174479
             	RE1 dist: 1270.5788909313726		 Val RE1 dist: 2734.2194010416665
             	SED dist: 2.7433818742340685		 Val SED dist: 9.350502014160156

Epoch 36/9000: 	Training Loss: 1.7985388063916974		 Val Loss: 7.039530436197917
             	Training MAE: 0.2565097510814667		 Val MAE: 0.21417154371738434
             	Algebraic dist: 30.06213139552696		 Val Algebraic dist: 41.24043104383681
             	RE1 dist: 1097.5955882352941		 Val RE1 dist: 2182.3064236111113
             	SED dist: 3.171578799977022		 Val SED dist: 13.734439425998264

Epoch 37/9000: 	Training Loss: 2.784322402056526		 Val Loss: 6.346073998345269
             	Training MAE: 0.2577127516269684		 Val MAE: 0.2190520465373993
             	Algebraic dist: 39.328620461856616		 Val Algebraic dist: 40.557037353515625
             	RE1 dist: 1914.0317095588234		 Val RE1 dist: 1986.78515625
             	SED dist: 5.13809263939951		 Val SED dist: 12.345585293240017

Epoch 38/9000: 	Training Loss: 1.6423941219554228		 Val Loss: 5.368915557861328
             	Training MAE: 0.260745108127594		 Val MAE: 0.2455286830663681
             	Algebraic dist: 28.034713445925245		 Val Algebraic dist: 39.17399766710069
             	RE1 dist: 1059.4055606617646		 Val RE1 dist: 1740.9359809027778
             	SED dist: 2.851611567478554		 Val SED dist: 10.332853529188368

Epoch 39/9000: 	Training Loss: 1.9585842057770373		 Val Loss: 9.494679768880209
             	Training MAE: 0.262809157371521		 Val MAE: 0.23570053279399872
             	Algebraic dist: 33.10660089231005		 Val Algebraic dist: 66.14655219184027
             	RE1 dist: 1484.6182598039215		 Val RE1 dist: 6031.829427083333
             	SED dist: 3.481853111117494		 Val SED dist: 18.620374891493057

Epoch 40/9000: 	Training Loss: 2.3187468285654105		 Val Loss: 5.697200351291233
             	Training MAE: 0.2671177387237549		 Val MAE: 0.21656584739685059
             	Algebraic dist: 39.799644320618874		 Val Algebraic dist: 49.45033094618056
             	RE1 dist: 2280.162224264706		 Val RE1 dist: 3069.234375
             	SED dist: 4.189229329427083		 Val SED dist: 11.077569749620226

Epoch 41/9000: 	Training Loss: 2.264849943273208		 Val Loss: 4.958535936143663
             	Training MAE: 0.2645202875137329		 Val MAE: 0.23438984155654907
             	Algebraic dist: 34.986000210631126		 Val Algebraic dist: 54.4915771484375
             	RE1 dist: 1449.6430759803923		 Val RE1 dist: 3543.5694444444443
             	SED dist: 4.090776032092524		 Val SED dist: 9.565091451009115

Epoch 42/9000: 	Training Loss: 1.6641203936408548		 Val Loss: 5.704937405056423
             	Training MAE: 0.25760114192962646		 Val MAE: 0.22728568315505981
             	Algebraic dist: 31.39315496706495		 Val Algebraic dist: 50.05946180555556
             	RE1 dist: 1381.821231617647		 Val RE1 dist: 3212.841362847222
             	SED dist: 2.9163970947265625		 Val SED dist: 11.072667439778646

Epoch 43/9000: 	Training Loss: 1.9569684196920956		 Val Loss: 8.484258863661024
             	Training MAE: 0.2635119557380676		 Val MAE: 0.21360187232494354
             	Algebraic dist: 32.44686829810049		 Val Algebraic dist: 54.05235120985243
             	RE1 dist: 1462.9471507352941		 Val RE1 dist: 4032.417534722222
             	SED dist: 3.482028138403799		 Val SED dist: 16.656014336480034

Epoch 44/9000: 	Training Loss: 1.7134750964594823		 Val Loss: 7.9256744384765625
             	Training MAE: 0.2570677399635315		 Val MAE: 0.23047272861003876
             	Algebraic dist: 29.72774490655637		 Val Algebraic dist: 63.912082248263886
             	RE1 dist: 1087.7794117647059		 Val RE1 dist: 5441.371961805556
             	SED dist: 3.0172295663871016		 Val SED dist: 15.518646240234375

Epoch 45/9000: 	Training Loss: 1.928448994954427		 Val Loss: 10.434087117513021
             	Training MAE: 0.26221513748168945		 Val MAE: 0.27321988344192505
             	Algebraic dist: 32.116191789215684		 Val Algebraic dist: 65.37210422092014
             	RE1 dist: 1360.934129901961		 Val RE1 dist: 4758.525173611111
             	SED dist: 3.4363346473843444		 Val SED dist: 20.418189154730904

Epoch 46/9000: 	Training Loss: 2.6884783576516544		 Val Loss: 6.163315243191189
             	Training MAE: 0.2571388781070709		 Val MAE: 0.21023021638393402
             	Algebraic dist: 37.4489315257353		 Val Algebraic dist: 46.49824015299479
             	RE1 dist: 1683.8360906862745		 Val RE1 dist: 2784.142144097222
             	SED dist: 4.967605890012255		 Val SED dist: 12.02865939670139

Epoch 47/9000: 	Training Loss: 1.607738120883119		 Val Loss: 6.460652669270833
             	Training MAE: 0.25665828585624695		 Val MAE: 0.2311079502105713
             	Algebraic dist: 28.61187624463848		 Val Algebraic dist: 47.95708889431424
             	RE1 dist: 1051.5523131127452		 Val RE1 dist: 3106.0772569444443
             	SED dist: 2.8122941559436274		 Val SED dist: 12.57150607638889

Epoch 48/9000: 	Training Loss: 1.4791925467696845		 Val Loss: 5.21178224351671
             	Training MAE: 0.25540295243263245		 Val MAE: 0.2256539911031723
             	Algebraic dist: 26.04257142310049		 Val Algebraic dist: 48.708713107638886
             	RE1 dist: 907.8719362745098		 Val RE1 dist: 2958.1868489583335
             	SED dist: 2.557650696997549		 Val SED dist: 10.101344638400608

Epoch 49/9000: 	Training Loss: 1.5052816353592218		 Val Loss: 7.20115492078993
             	Training MAE: 0.2591475248336792		 Val MAE: 0.22001361846923828
             	Algebraic dist: 27.956047506893384		 Val Algebraic dist: 53.12458292643229
             	RE1 dist: 1009.5691636029412		 Val RE1 dist: 3849.254340277778
             	SED dist: 2.6071235806334254		 Val SED dist: 14.091356913248697

Epoch 50/9000: 	Training Loss: 2.009177413641238		 Val Loss: 5.879401312934028
             	Training MAE: 0.2614525854587555		 Val MAE: 0.22078345715999603
             	Algebraic dist: 33.20789770986519		 Val Algebraic dist: 44.90435112847222
             	RE1 dist: 1477.950980392157		 Val RE1 dist: 2667.1903211805557
             	SED dist: 3.6047776166130516		 Val SED dist: 11.437589009602865

Epoch 51/9000: 	Training Loss: 2.4667207306506587		 Val Loss: 4.556481255425347
             	Training MAE: 0.25770270824432373		 Val MAE: 0.2077907919883728
             	Algebraic dist: 33.97239535462622		 Val Algebraic dist: 40.04497951931424
             	RE1 dist: 1532.2440257352941		 Val RE1 dist: 1772.731228298611
             	SED dist: 4.518642350739124		 Val SED dist: 8.829338921440971

Epoch 52/9000: 	Training Loss: 2.0879974365234375		 Val Loss: 5.5542492336697045
             	Training MAE: 0.263235479593277		 Val MAE: 0.20966392755508423
             	Algebraic dist: 32.39964144837622		 Val Algebraic dist: 53.212195502387154
             	RE1 dist: 1264.033930759804		 Val RE1 dist: 4033.2200520833335
             	SED dist: 3.7591744217218137		 Val SED dist: 10.83650122748481

Epoch 53/9000: 	Training Loss: 1.5199327655867034		 Val Loss: 5.887263827853733
             	Training MAE: 0.25643190741539		 Val MAE: 0.21879830956459045
             	Algebraic dist: 29.111560297947303		 Val Algebraic dist: 44.959862603081596
             	RE1 dist: 1160.0500919117646		 Val RE1 dist: 2584.6200086805557
             	SED dist: 2.647665883980545		 Val SED dist: 11.469879150390625

Epoch 54/9000: 	Training Loss: 1.623695074343214		 Val Loss: 5.356018490261501
             	Training MAE: 0.25941264629364014		 Val MAE: 0.24094758927822113
             	Algebraic dist: 28.518604951746322		 Val Algebraic dist: 48.02906968858507
             	RE1 dist: 1062.1191789215686		 Val RE1 dist: 2991.0939670138887
             	SED dist: 2.84813705145144		 Val SED dist: 10.361055162217882

Epoch 55/9000: 	Training Loss: 1.9853754978553921		 Val Loss: 8.163265652126736
             	Training MAE: 0.26021912693977356		 Val MAE: 0.24238477647304535
             	Algebraic dist: 32.666618795955884		 Val Algebraic dist: 57.87499321831597
             	RE1 dist: 1408.873774509804		 Val RE1 dist: 4219.055121527777
             	SED dist: 3.57041961071538		 Val SED dist: 15.970452202690971

Epoch 56/9000: 	Training Loss: 1.909437142166437		 Val Loss: 9.016317579481337
             	Training MAE: 0.25759512186050415		 Val MAE: 0.22965644299983978
             	Algebraic dist: 32.41790891161152		 Val Algebraic dist: 69.13322618272569
             	RE1 dist: 1357.7797181372548		 Val RE1 dist: 6442.328559027777
             	SED dist: 3.4240255916819855		 Val SED dist: 17.713031344943577

Epoch 57/9000: 	Training Loss: 1.6702088000727635		 Val Loss: 5.539065043131511
             	Training MAE: 0.25907623767852783		 Val MAE: 0.23729878664016724
             	Algebraic dist: 28.58877862668505		 Val Algebraic dist: 41.009128146701386
             	RE1 dist: 1071.555606617647		 Val RE1 dist: 2012.4149305555557
             	SED dist: 2.943418016620711		 Val SED dist: 10.72446017795139

Epoch 58/9000: 	Training Loss: 1.5534576715207566		 Val Loss: 5.341194576687283
             	Training MAE: 0.25982558727264404		 Val MAE: 0.23718151450157166
             	Algebraic dist: 27.018480487898284		 Val Algebraic dist: 46.90417141384549
             	RE1 dist: 965.2152267156863		 Val RE1 dist: 2371.8567708333335
             	SED dist: 2.7115646063112746		 Val SED dist: 10.344462076822916

Epoch 59/9000: 	Training Loss: 1.783162135703891		 Val Loss: 6.961430443657769
             	Training MAE: 0.2572450637817383		 Val MAE: 0.24740701913833618
             	Algebraic dist: 30.028224571078432		 Val Algebraic dist: 45.524576822916664
             	RE1 dist: 1089.562806372549		 Val RE1 dist: 2589.3684895833335
             	SED dist: 3.1769355325137867		 Val SED dist: 13.54843478732639

Epoch 60/9000: 	Training Loss: 1.6067355286841298		 Val Loss: 6.517717997233073
             	Training MAE: 0.2589153051376343		 Val MAE: 0.2129848152399063
             	Algebraic dist: 26.565731272977942		 Val Algebraic dist: 50.84399074978299
             	RE1 dist: 923.897824754902		 Val RE1 dist: 3496.5275607638887
             	SED dist: 2.819780237534467		 Val SED dist: 12.750261942545572

Epoch 61/9000: 	Training Loss: 2.0474379296396292		 Val Loss: 6.706498040093316
             	Training MAE: 0.25820642709732056		 Val MAE: 0.2676980197429657
             	Algebraic dist: 34.12300139782476		 Val Algebraic dist: 44.81928168402778
             	RE1 dist: 1594.094669117647		 Val RE1 dist: 2475.7634548611113
             	SED dist: 3.7059374042585786		 Val SED dist: 12.992016262478298

Epoch 62/9000: 	Training Loss: 1.8063650692210478		 Val Loss: 5.948692745632595
             	Training MAE: 0.25714635848999023		 Val MAE: 0.26462897658348083
             	Algebraic dist: 28.858147116268384		 Val Algebraic dist: 49.80780707465278
             	RE1 dist: 1091.5102634803923		 Val RE1 dist: 3089.8869357638887
             	SED dist: 3.2248002594592524		 Val SED dist: 11.496259053548178

Epoch 63/9000: 	Training Loss: 1.4340420891256893		 Val Loss: 7.706958346896702
             	Training MAE: 0.2617499530315399		 Val MAE: 0.24806468188762665
             	Algebraic dist: 25.176061293658087		 Val Algebraic dist: 55.76471625434028
             	RE1 dist: 806.6917892156863		 Val RE1 dist: 3976.3359375
             	SED dist: 2.4719903983321845		 Val SED dist: 15.053746541341146

Epoch 64/9000: 	Training Loss: 1.6847576066559435		 Val Loss: 9.065806070963541
             	Training MAE: 0.2541370391845703		 Val MAE: 0.24771924316883087
             	Algebraic dist: 27.63842534083946		 Val Algebraic dist: 59.315402560763886
             	RE1 dist: 959.3707107843137		 Val RE1 dist: 4250.304253472223
             	SED dist: 2.992136338177849		 Val SED dist: 17.768629286024307

Epoch 65/9000: 	Training Loss: 1.6496163162530637		 Val Loss: 5.893508063422309
             	Training MAE: 0.2524723708629608		 Val MAE: 0.2425868958234787
             	Algebraic dist: 27.969013288909313		 Val Algebraic dist: 56.22252739800347
             	RE1 dist: 1018.4326746323529		 Val RE1 dist: 4126.248697916667
             	SED dist: 2.9216981775620403		 Val SED dist: 11.450519137912327

Epoch 66/9000: 	Training Loss: 1.5631844015682446		 Val Loss: 7.492654588487413
             	Training MAE: 0.25836071372032166		 Val MAE: 0.25182026624679565
             	Algebraic dist: 27.049831016390932		 Val Algebraic dist: 48.50292290581597
             	RE1 dist: 1065.3249846813726		 Val RE1 dist: 2985.8142361111113
             	SED dist: 2.7360555611404718		 Val SED dist: 14.604105631510416

Epoch 67/9000: 	Training Loss: 1.7358884624406403		 Val Loss: 6.5382364061143665
             	Training MAE: 0.25519317388534546		 Val MAE: 0.23149728775024414
             	Algebraic dist: 27.670276118259803		 Val Algebraic dist: 49.622155083550346
             	RE1 dist: 1131.155024509804		 Val RE1 dist: 3372.4552951388887
             	SED dist: 3.0876201554840685		 Val SED dist: 12.75856187608507

Epoch 68/9000: 	Training Loss: 1.5071541281307446		 Val Loss: 5.582714080810547
             	Training MAE: 0.25879329442977905		 Val MAE: 0.2228323370218277
