###########################################################################################################################################################

        auged__ learning rate: 0.0005, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 64, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 1, ALG_COEFF: 0, L2_coeff: 1.0, huber_coeff: 1.0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.016732347699312065		 val_algebraic_truth: 0.01736631327205234
Epoch 11/1100: Training Loss: 6.514245253342849		 Val Loss: 6.947362687852648
             Training MAE: 0.2215159684419632		 Val MAE: 0.2413593977689743
             Algebraic dist: 28.56669499323918		 Val Algebraic dist: 35.50652737087674
             Algebraic sqr dist: 1680.8419471153845	  Val Algebraic sqr dist: 2866.2760416666665
             RE1 dist: 840.4209735576923		 Val RE1 dist: 1433.1380208333333
             SED dist: 6.3620781531700725		 Val SED dist: 6.788928985595703

Epoch 12/1100: Training Loss: 5.321442237267127		 Val Loss: 6.319994184705946
             Training MAE: 0.24613630771636963		 Val MAE: 0.2584789991378784
             Algebraic dist: 34.61211923452524		 Val Algebraic dist: 41.199737548828125
             Algebraic sqr dist: 2530.0384615384614	  Val Algebraic sqr dist: 3976.9392361111113
             RE1 dist: 1265.0192307692307		 Val RE1 dist: 1988.4696180555557
             SED dist: 5.164277883676382		 Val SED dist: 6.156094868977864

Epoch 13/1100: Training Loss: 4.9963860144981975		 Val Loss: 6.140945858425564
             Training MAE: 0.2544146478176117		 Val MAE: 0.2503429055213928
             Algebraic dist: 40.68280029296875		 Val Algebraic dist: 42.73902045355903
             Algebraic sqr dist: 3629.463641826923	  Val Algebraic sqr dist: 4395.740451388889
             RE1 dist: 1814.7318209134614		 Val RE1 dist: 2197.8702256944443
             SED dist: 4.84245857825646		 Val SED dist: 5.987350887722439

Epoch 14/1100: Training Loss: 4.823093707744892		 Val Loss: 6.110304938422309
             Training MAE: 0.24797175824642181		 Val MAE: 0.24312546849250793
             Algebraic dist: 42.24327674278846		 Val Algebraic dist: 48.43170844184028
             Algebraic sqr dist: 3908.3170072115386	  Val Algebraic sqr dist: 5621.61328125
             RE1 dist: 1954.1586538461538		 Val RE1 dist: 2810.8068576388887
             SED dist: 4.677724104661208		 Val SED dist: 5.970190260145399

Epoch 15/1100: Training Loss: 4.794393979586088		 Val Loss: 5.9737438625759545
             Training MAE: 0.2360350340604782		 Val MAE: 0.23760674893856049
             Algebraic dist: 43.5954355093149		 Val Algebraic dist: 50.091952853732636
             Algebraic sqr dist: 4206.337139423077	  Val Algebraic sqr dist: 6002.326822916667
             RE1 dist: 2103.1685697115386		 Val RE1 dist: 3001.163628472222
             SED dist: 4.661478189321665		 Val SED dist: 5.840513441297743

Epoch 16/1100: Training Loss: 4.8165608919583836		 Val Loss: 5.72831556532118
             Training MAE: 0.22518286108970642		 Val MAE: 0.21427997946739197
             Algebraic dist: 45.91357421875		 Val Algebraic dist: 59.30366346571181
             Algebraic sqr dist: 4763.207632211538	  Val Algebraic sqr dist: 7062.692708333333
             RE1 dist: 2381.603816105769		 Val RE1 dist: 3531.3463541666665
             SED dist: 4.695394662710337		 Val SED dist: 5.6265746222601996

Epoch 17/1100: Training Loss: 4.965858459472656		 Val Loss: 5.910279591878255
             Training MAE: 0.2182423174381256		 Val MAE: 0.21884188055992126
             Algebraic dist: 45.076416015625		 Val Algebraic dist: 51.48945109049479
             Algebraic sqr dist: 4473.119290865385	  Val Algebraic sqr dist: 6554.519097222223
             RE1 dist: 2236.559795673077		 Val RE1 dist: 3277.2595486111113
             SED dist: 4.8486959017240086		 Val SED dist: 5.793758816189236

Epoch 18/1100: Training Loss: 4.856822674091045		 Val Loss: 5.657507578531901
             Training MAE: 0.21389256417751312		 Val MAE: 0.211716428399086
             Algebraic dist: 46.40738149789664		 Val Algebraic dist: 51.150960286458336
             Algebraic sqr dist: 4825.705829326923	  Val Algebraic sqr dist: 6140.952256944444
             RE1 dist: 2412.8529146634614		 Val RE1 dist: 3070.476128472222
             SED dist: 4.7463358365572414		 Val SED dist: 5.5507486131456165

Epoch 19/1100: Training Loss: 4.925686762883113		 Val Loss: 5.817192077636719
             Training MAE: 0.21266421675682068		 Val MAE: 0.2163235992193222
             Algebraic dist: 46.96293757512019		 Val Algebraic dist: 50.83076646592882
             Algebraic sqr dist: 4934.848257211538	  Val Algebraic sqr dist: 6152.3671875
             RE1 dist: 2467.424278846154		 Val RE1 dist: 3076.18359375
             SED dist: 4.817378117487981		 Val SED dist: 5.70241461859809

Epoch 20/1100: Training Loss: 4.811328887939453		 Val Loss: 5.667048560248481
             Training MAE: 0.2123718559741974		 Val MAE: 0.21149398386478424
             Algebraic dist: 45.00886418269231		 Val Algebraic dist: 51.64074367947049
             Algebraic sqr dist: 4567.634314903846	  Val Algebraic sqr dist: 6116.887586805556
             RE1 dist: 2283.817157451923		 Val RE1 dist: 3058.443793402778
             SED dist: 4.702292222243089		 Val SED dist: 5.560388776991102

Epoch 21/1100: Training Loss: 4.7490530747633715		 Val Loss: 5.674666510687934
             Training MAE: 0.2108791619539261		 Val MAE: 0.21034327149391174
             Algebraic dist: 45.01023512620192		 Val Algebraic dist: 54.79359266493056
             Algebraic sqr dist: 4510.021935096154	  Val Algebraic sqr dist: 6621.536024305556
             RE1 dist: 2255.0111177884614		 Val RE1 dist: 3310.7682291666665
             SED dist: 4.641921116755559		 Val SED dist: 5.574483659532335

Epoch 22/1100: Training Loss: 4.832356673020583		 Val Loss: 5.627557118733724
             Training MAE: 0.2095780372619629		 Val MAE: 0.21166492998600006
             Algebraic dist: 45.36445969801683		 Val Algebraic dist: 53.59343465169271
             Algebraic sqr dist: 4589.326021634615	  Val Algebraic sqr dist: 6642.2109375
             RE1 dist: 2294.6630108173076		 Val RE1 dist: 3321.10546875
             SED dist: 4.72721187884991		 Val SED dist: 5.521965026855469

Epoch 23/1100: Training Loss: 4.81715833223783		 Val Loss: 5.665491316053602
             Training MAE: 0.20893321931362152		 Val MAE: 0.20660847425460815
             Algebraic dist: 46.21110652043269		 Val Algebraic dist: 49.617350260416664
             Algebraic sqr dist: 4783.569411057692	  Val Algebraic sqr dist: 5813.62109375
             RE1 dist: 2391.784705528846		 Val RE1 dist: 2906.810980902778
             SED dist: 4.713185823880709		 Val SED dist: 5.565351274278429

Epoch 24/1100: Training Loss: 4.848640441894531		 Val Loss: 5.915214538574219
             Training MAE: 0.20860955119132996		 Val MAE: 0.20762522518634796
             Algebraic dist: 45.07948655348558		 Val Algebraic dist: 47.596415201822914
             Algebraic sqr dist: 4557.049278846154	  Val Algebraic sqr dist: 5501.631510416667
             RE1 dist: 2278.524639423077		 Val RE1 dist: 2750.8157552083335
             SED dist: 4.7434102571927586		 Val SED dist: 5.804912990993923

Epoch 25/1100: Training Loss: 4.87315427339994		 Val Loss: 5.910321553548177
             Training MAE: 0.20794442296028137		 Val MAE: 0.21247999370098114
             Algebraic dist: 46.58518629807692		 Val Algebraic dist: 49.44835069444444
             Algebraic sqr dist: 4883.84765625	  Val Algebraic sqr dist: 5920.584201388889
             RE1 dist: 2441.923828125		 Val RE1 dist: 2960.292534722222
             SED dist: 4.770281571608323		 Val SED dist: 5.798049502902561

Epoch 26/1100: Training Loss: 4.916036752554087		 Val Loss: 5.91750250922309
             Training MAE: 0.20933803915977478		 Val MAE: 0.2083001732826233
             Algebraic dist: 45.43984750600961		 Val Algebraic dist: 58.907375759548614
             Algebraic sqr dist: 4572.829627403846	  Val Algebraic sqr dist: 8219.261284722223
             RE1 dist: 2286.414813701923		 Val RE1 dist: 4109.631510416667
             SED dist: 4.808662414550781		 Val SED dist: 5.820849100748698

Epoch 27/1100: Training Loss: 4.808045900785006		 Val Loss: 5.803009033203125
             Training MAE: 0.2083813101053238		 Val MAE: 0.208500936627388
             Algebraic dist: 46.73677884615385		 Val Algebraic dist: 48.95128716362847
             Algebraic sqr dist: 4950.836538461538	  Val Algebraic sqr dist: 5779.076388888889
             RE1 dist: 2475.418269230769		 Val RE1 dist: 2889.5381944444443
             SED dist: 4.704743018517127		 Val SED dist: 5.693903181287977

Epoch 28/1100: Training Loss: 4.802063575157752		 Val Loss: 5.501553429497613
             Training MAE: 0.20663729310035706		 Val MAE: 0.2054527997970581
             Algebraic dist: 44.56848614032452		 Val Algebraic dist: 49.242390950520836
             Algebraic sqr dist: 4494.029747596154	  Val Algebraic sqr dist: 5495.461805555556
             RE1 dist: 2247.014873798077		 Val RE1 dist: 2747.730902777778
             SED dist: 4.69796870304988		 Val SED dist: 5.399868435329861

Epoch 29/1100: Training Loss: 4.802649571345403		 Val Loss: 6.229329850938585
             Training MAE: 0.20370303094387054		 Val MAE: 0.2134585678577423
             Algebraic dist: 44.79566368689904		 Val Algebraic dist: 52.0509033203125
             Algebraic sqr dist: 4456.443810096154	  Val Algebraic sqr dist: 6764.940972222223
             RE1 dist: 2228.221905048077		 Val RE1 dist: 3382.4704861111113
             SED dist: 4.703144953801082		 Val SED dist: 6.117507510715061

Epoch 30/1100: Training Loss: 5.031225351186899		 Val Loss: 5.650093078613281
             Training MAE: 0.20591841638088226		 Val MAE: 0.20437635481357574
             Algebraic dist: 46.66079946664664		 Val Algebraic dist: 51.982387966579864
             Algebraic sqr dist: 4817.639423076923	  Val Algebraic sqr dist: 6172.240885416667
             RE1 dist: 2408.8197115384614		 Val RE1 dist: 3086.1204427083335
             SED dist: 4.929850651667668		 Val SED dist: 5.5521087646484375

Epoch 31/1100: Training Loss: 4.817833533653846		 Val Loss: 5.995009528266059
             Training MAE: 0.20508402585983276		 Val MAE: 0.20736034214496613
             Algebraic dist: 45.29418475811298		 Val Algebraic dist: 49.59813774956597
             Algebraic sqr dist: 4703.3635817307695	  Val Algebraic sqr dist: 5955.937934027777
             RE1 dist: 2351.681941105769		 Val RE1 dist: 2977.9689670138887
             SED dist: 4.71583733191857		 Val SED dist: 5.887184143066406

Epoch 32/1100: Training Loss: 4.815400637113131		 Val Loss: 5.918723636203342
             Training MAE: 0.20324422419071198		 Val MAE: 0.20829258859157562
             Algebraic dist: 45.90779465895433		 Val Algebraic dist: 48.386637369791664
             Algebraic sqr dist: 4799.055889423077	  Val Algebraic sqr dist: 5755.158854166667
             RE1 dist: 2399.5279447115386		 Val RE1 dist: 2877.5794270833335
             SED dist: 4.716624039870042		 Val SED dist: 5.8094503614637585

Epoch 33/1100: Training Loss: 4.89750730074369		 Val Loss: 6.533015357123481
             Training MAE: 0.2046261727809906		 Val MAE: 0.20815731585025787
             Algebraic dist: 44.78588397686298		 Val Algebraic dist: 47.54530504014757
             Algebraic sqr dist: 4515.401442307692	  Val Algebraic sqr dist: 5687.18359375
             RE1 dist: 2257.700721153846		 Val RE1 dist: 2843.591796875
             SED dist: 4.794547741229717		 Val SED dist: 6.420494079589844

Epoch 34/1100: Training Loss: 4.8041534423828125		 Val Loss: 5.583189646402995
             Training MAE: 0.2026255577802658		 Val MAE: 0.20000772178173065
             Algebraic dist: 45.69018085186298		 Val Algebraic dist: 50.24017673068576
             Algebraic sqr dist: 4718.290564903846	  Val Algebraic sqr dist: 5724.279079861111
             RE1 dist: 2359.145282451923		 Val RE1 dist: 2862.1395399305557
             SED dist: 4.704797891470102		 Val SED dist: 5.488503774007161

Epoch 35/1100: Training Loss: 4.8079082782451925		 Val Loss: 5.7425952487521705
             Training MAE: 0.19924141466617584		 Val MAE: 0.1977379322052002
             Algebraic dist: 44.77241868239183		 Val Algebraic dist: 58.25988091362847
             Algebraic sqr dist: 4606.6878004807695	  Val Algebraic sqr dist: 7133.148871527777
             RE1 dist: 2303.344200721154		 Val RE1 dist: 3566.5744357638887
             SED dist: 4.7127216045673075		 Val SED dist: 5.6582052442762585

Epoch 36/1100: Training Loss: 4.935232309194712		 Val Loss: 5.811709086100261
             Training MAE: 0.19926002621650696		 Val MAE: 0.20231731235980988
             Algebraic dist: 45.53546142578125		 Val Algebraic dist: 53.40180121527778
             Algebraic sqr dist: 4610.541766826923	  Val Algebraic sqr dist: 6698.376736111111
             RE1 dist: 2305.2708834134614		 Val RE1 dist: 3349.1883680555557
             SED dist: 4.839667100172776		 Val SED dist: 5.712611728244358

Epoch 37/1100: Training Loss: 4.8168332026554985		 Val Loss: 5.691491444905599
             Training MAE: 0.20002727210521698		 Val MAE: 0.19882279634475708
             Algebraic dist: 45.13900052584135		 Val Algebraic dist: 55.193149142795136
             Algebraic sqr dist: 4621.2815504807695	  Val Algebraic sqr dist: 6454.229600694444
             RE1 dist: 2310.640925480769		 Val RE1 dist: 3227.1150173611113
             SED dist: 4.720320774958684		 Val SED dist: 5.601406097412109

Epoch 38/1100: Training Loss: 4.821493295522837		 Val Loss: 5.694278717041016
             Training MAE: 0.2011665403842926		 Val MAE: 0.1998346596956253
             Algebraic dist: 45.45447246844952		 Val Algebraic dist: 48.20093451605903
             Algebraic sqr dist: 4644.8356370192305	  Val Algebraic sqr dist: 5330.986111111111
             RE1 dist: 2322.4178185096152		 Val RE1 dist: 2665.4930555555557
             SED dist: 4.722227243276743		 Val SED dist: 5.593017578125

Epoch 39/1100: Training Loss: 4.783847515399639		 Val Loss: 5.792029910617405
             Training MAE: 0.20133696496486664		 Val MAE: 0.1923012137413025
             Algebraic dist: 43.89623084435096		 Val Algebraic dist: 59.91887071397569
             Algebraic sqr dist: 4417.173978365385	  Val Algebraic sqr dist: 8107.538194444444
             RE1 dist: 2208.5869891826924		 Val RE1 dist: 4053.769097222222
             SED dist: 4.684117830716646		 Val SED dist: 5.712855868869358

Epoch 40/1100: Training Loss: 4.8057380089393025		 Val Loss: 5.618209415011936
             Training MAE: 0.19912751019001007		 Val MAE: 0.19144685566425323
             Algebraic dist: 44.98156268780048		 Val Algebraic dist: 53.57392713758681
             Algebraic sqr dist: 4587.205528846154	  Val Algebraic sqr dist: 6360.603298611111
             RE1 dist: 2293.602764423077		 Val RE1 dist: 3180.3016493055557
             SED dist: 4.709831237792969		 Val SED dist: 5.538297017415364

Epoch 41/1100: Training Loss: 4.7581167954664965		 Val Loss: 5.93025377061632
             Training MAE: 0.19884295761585236		 Val MAE: 0.19345201551914215
             Algebraic dist: 44.82299335186298		 Val Algebraic dist: 49.04619683159722
             Algebraic sqr dist: 4539.8828125	  Val Algebraic sqr dist: 5739.008680555556
             RE1 dist: 2269.94140625		 Val RE1 dist: 2869.504340277778
             SED dist: 4.661709125225361		 Val SED dist: 5.839156256781684

Epoch 42/1100: Training Loss: 4.806133563701923		 Val Loss: 6.182041592068142
             Training MAE: 0.19624821841716766		 Val MAE: 0.19340454041957855
             Algebraic dist: 45.38300499549279		 Val Algebraic dist: 49.215060763888886
             Algebraic sqr dist: 4659.236778846154	  Val Algebraic sqr dist: 6073.500434027777
             RE1 dist: 2329.6185396634614		 Val RE1 dist: 3036.7502170138887
             SED dist: 4.712367424598107		 Val SED dist: 6.0879465738932295

Epoch 43/1100: Training Loss: 4.849430964543269		 Val Loss: 5.653391520182292
             Training MAE: 0.1936207264661789		 Val MAE: 0.19457383453845978
             Algebraic dist: 44.61314978966346		 Val Algebraic dist: 53.57769097222222
             Algebraic sqr dist: 4503.359975961538	  Val Algebraic sqr dist: 6290.466145833333
             RE1 dist: 2251.679987980769		 Val RE1 dist: 3145.2330729166665
             SED dist: 4.7587432861328125		 Val SED dist: 5.564820607503255

Epoch 44/1100: Training Loss: 4.796762026273287		 Val Loss: 5.609314812554254
             Training MAE: 0.19479915499687195		 Val MAE: 0.19249306619167328
             Algebraic dist: 45.4264901968149		 Val Algebraic dist: 52.46943495008681
             Algebraic sqr dist: 4701.390024038462	  Val Algebraic sqr dist: 6173.645833333333
             RE1 dist: 2350.695012019231		 Val RE1 dist: 3086.8229166666665
             SED dist: 4.703961592454177		 Val SED dist: 5.522827996148004

Epoch 45/1100: Training Loss: 4.9134357158954325		 Val Loss: 6.213374243842231
             Training MAE: 0.1960645467042923		 Val MAE: 0.1906997412443161
             Algebraic dist: 44.91460712139423		 Val Algebraic dist: 50.22986178927951
             Algebraic sqr dist: 4580.599158653846	  Val Algebraic sqr dist: 6263.005208333333
             RE1 dist: 2290.299579326923		 Val RE1 dist: 3131.5026041666665
             SED dist: 4.819066854623648		 Val SED dist: 6.122872246636285

Epoch 46/1100: Training Loss: 4.8906558110163765		 Val Loss: 5.651359134250217
             Training MAE: 0.1968984156847		 Val MAE: 0.19349588453769684
             Algebraic dist: 44.81727482722356		 Val Algebraic dist: 49.93452284071181
             Algebraic sqr dist: 4534.865384615385	  Val Algebraic sqr dist: 5705.012152777777
             RE1 dist: 2267.4326923076924		 Val RE1 dist: 2852.5060763888887
             SED dist: 4.795542496901292		 Val SED dist: 5.557786729600695

Epoch 47/1100: Training Loss: 4.71852053128756		 Val Loss: 6.002151065402561
             Training MAE: 0.19227156043052673		 Val MAE: 0.19227410852909088
             Algebraic dist: 44.65130145733173		 Val Algebraic dist: 50.86066012912326
             Algebraic sqr dist: 4536.715444711538	  Val Algebraic sqr dist: 6332.33203125
             RE1 dist: 2268.357722355769		 Val RE1 dist: 3166.1662326388887
             SED dist: 4.627479846660908		 Val SED dist: 5.909386952718099

Epoch 48/1100: Training Loss: 4.727514120248648		 Val Loss: 6.232889811197917
             Training MAE: 0.19262762367725372		 Val MAE: 0.18670089542865753
             Algebraic dist: 44.40658334585336		 Val Algebraic dist: 51.176791720920136
             Algebraic sqr dist: 4487.613882211538	  Val Algebraic sqr dist: 6549.932725694444
             RE1 dist: 2243.806941105769		 Val RE1 dist: 3274.9665798611113
             SED dist: 4.636660942664514		 Val SED dist: 6.1479979621039496

Epoch 49/1100: Training Loss: 4.79982405442458		 Val Loss: 5.779791090223524
             Training MAE: 0.19125878810882568		 Val MAE: 0.19083698093891144
             Algebraic dist: 43.59435565655048		 Val Algebraic dist: 53.24427286783854
             Algebraic sqr dist: 4353.061598557692	  Val Algebraic sqr dist: 6509.794270833333
             RE1 dist: 2176.530949519231		 Val RE1 dist: 3254.8975694444443
             SED dist: 4.708998166597807		 Val SED dist: 5.690909491644965

Epoch 50/1100: Training Loss: 4.777945298414964		 Val Loss: 6.470649719238281
             Training MAE: 0.19042827188968658		 Val MAE: 0.19717106223106384
             Algebraic dist: 43.79733511117789		 Val Algebraic dist: 55.65165879991319
             Algebraic sqr dist: 4390.568209134615	  Val Algebraic sqr dist: 7881.640625
             RE1 dist: 2195.2841045673076		 Val RE1 dist: 3940.8203125
             SED dist: 4.687356802133413		 Val SED dist: 6.3747740851508246

Epoch 51/1100: Training Loss: 4.768141233004057		 Val Loss: 5.862611558702257
             Training MAE: 0.19021950662136078		 Val MAE: 0.18811637163162231
             Algebraic dist: 44.69860370342548		 Val Algebraic dist: 59.4686279296875
             Algebraic sqr dist: 4583.262319711538	  Val Algebraic sqr dist: 7699.787326388889
             RE1 dist: 2291.631159855769		 Val RE1 dist: 3849.8936631944443
             SED dist: 4.6788638188288765		 Val SED dist: 5.780061509874132

Epoch 52/1100: Training Loss: 4.727548452524038		 Val Loss: 5.886089748806423
             Training MAE: 0.18833324313163757		 Val MAE: 0.19427230954170227
             Algebraic dist: 43.78555063100961		 Val Algebraic dist: 50.53320990668403
             Algebraic sqr dist: 4382.014723557692	  Val Algebraic sqr dist: 6113.921440972223
             RE1 dist: 2191.007361778846		 Val RE1 dist: 3056.9607204861113
             SED dist: 4.639798384446364		 Val SED dist: 5.791678958468967

Epoch 53/1100: Training Loss: 4.745111612173227		 Val Loss: 5.969054328070746
             Training MAE: 0.18827295303344727		 Val MAE: 0.19145134091377258
             Algebraic dist: 44.2646719125601		 Val Algebraic dist: 57.70378282335069
             Algebraic sqr dist: 4430.5237379807695	  Val Algebraic sqr dist: 7625.874131944444
             RE1 dist: 2215.2618689903848		 Val RE1 dist: 3812.937065972222
             SED dist: 4.656944861778846		 Val SED dist: 5.87891345553928

Epoch 54/1100: Training Loss: 4.763989668626052		 Val Loss: 5.695715586344401
             Training MAE: 0.1881175935268402		 Val MAE: 0.18072457611560822
             Algebraic dist: 43.8743896484375		 Val Algebraic dist: 56.02843221028646
             Algebraic sqr dist: 4432.243088942308	  Val Algebraic sqr dist: 6655.641927083333
             RE1 dist: 2216.1216947115386		 Val RE1 dist: 3327.8213975694443
             SED dist: 4.676087012657752		 Val SED dist: 5.622139400906033

Epoch 55/1100: Training Loss: 4.70985588660607		 Val Loss: 5.798872629801433
             Training MAE: 0.18788322806358337		 Val MAE: 0.19245585799217224
             Algebraic dist: 43.81633112980769		 Val Algebraic dist: 46.290561252170136
             Algebraic sqr dist: 4407.298978365385	  Val Algebraic sqr dist: 5023.393663194444
             RE1 dist: 2203.6494891826924		 Val RE1 dist: 2511.6970486111113
             SED dist: 4.622205880972055		 Val SED dist: 5.703484429253472

Epoch 56/1100: Training Loss: 4.705922053410457		 Val Loss: 6.235416836208767
             Training MAE: 0.1884867548942566		 Val MAE: 0.19990769028663635
             Algebraic dist: 42.79124098557692		 Val Algebraic dist: 44.73162502712674
             Algebraic sqr dist: 4195.9846754807695	  Val Algebraic sqr dist: 4910.466145833333
             RE1 dist: 2097.9923377403848		 Val RE1 dist: 2455.2330729166665
             SED dist: 4.616679264948918		 Val SED dist: 6.130814446343316

Epoch 57/1100: Training Loss: 4.977379432091346		 Val Loss: 6.5711080763075085
             Training MAE: 0.18468725681304932		 Val MAE: 0.20166011154651642
             Algebraic dist: 44.5913320688101		 Val Algebraic dist: 49.287499321831596
             Algebraic sqr dist: 4462.004507211538	  Val Algebraic sqr dist: 6121.001302083333
             RE1 dist: 2231.002253605769		 Val RE1 dist: 3060.5010850694443
             SED dist: 4.8920907240647535		 Val SED dist: 6.46782726711697

Epoch 58/1100: Training Loss: 4.905384650597205		 Val Loss: 5.893944634331597
