###########################################################################################################################################################

        auged__learning rate: 0.0005, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 32, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.05, ALG_COEFF: 0, L2_coeff: 0.5, huber_coeff: 0.5, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.016730005301318122		 val_algebraic_truth: 0.01726027386529105
Epoch 7/1100: Training Loss: 0.3158523781785687		 Val Loss: 0.33477254595075334
             Training MAE: 0.1639910191297531		 Val MAE: 0.19289530813694
             Algebraic dist: 66.45523930521844		 Val Algebraic dist: 70.75648716517857
             Algebraic sqr dist: 10437.074029126214	  Val Algebraic sqr dist: 12226.285714285714
             RE1 dist: 5218.5376213592235		 Val RE1 dist: 6113.14375
             SED dist: 5.559611792703277		 Val SED dist: 5.820902361188616

Epoch 8/1100: Training Loss: 0.30616369525205744		 Val Loss: 0.3525670732770647
             Training MAE: 0.15324454009532928		 Val MAE: 0.14844124019145966
             Algebraic dist: 61.72559541868932		 Val Algebraic dist: 60.718798828125
             Algebraic sqr dist: 8938.768203883496	  Val Algebraic sqr dist: 9635.39732142857
             RE1 dist: 4469.384101941748		 Val RE1 dist: 4817.698660714285
             SED dist: 5.474217683366201		 Val SED dist: 6.471710641043527

Epoch 9/1100: Training Loss: 0.3201985405486764		 Val Loss: 0.3999330248151507
             Training MAE: 0.14559012651443481		 Val MAE: 0.19361604750156403
             Algebraic dist: 59.99148115139563		 Val Algebraic dist: 63.351046316964286
             Algebraic sqr dist: 8353.668082524271	  Val Algebraic sqr dist: 10821.00892857143
             RE1 dist: 4176.8340412621355		 Val RE1 dist: 5410.504910714286
             SED dist: 5.796419902912621		 Val SED dist: 7.094472394670759

Epoch 10/1100: Training Loss: 0.3547011440240064		 Val Loss: 0.4329185485839844
             Training MAE: 0.15247809886932373		 Val MAE: 0.18129438161849976
             Algebraic dist: 58.91236536711165		 Val Algebraic dist: 56.55662667410714
             Algebraic sqr dist: 7992.2682038834955	  Val Algebraic sqr dist: 8585.451785714286
             RE1 dist: 3996.1341019417478		 Val RE1 dist: 4292.725892857143
             SED dist: 6.445412645062197		 Val SED dist: 7.803462437220982

Epoch 11/1100: Training Loss: 0.30812924579509254		 Val Loss: 0.345376341683524
             Training MAE: 0.14314942061901093		 Val MAE: 0.11698713153600693
             Algebraic dist: 54.69697644872573		 Val Algebraic dist: 59.95196010044643
             Algebraic sqr dist: 6910.426577669903	  Val Algebraic sqr dist: 7261.5482142857145
             RE1 dist: 3455.21359223301		 Val RE1 dist: 3630.7745535714284
             SED dist: 5.582464421837075		 Val SED dist: 6.516438511439732

Epoch 12/1100: Training Loss: 0.289352842904989		 Val Loss: 0.45152100154331754
             Training MAE: 0.13069838285446167		 Val MAE: 0.21933773159980774
             Algebraic dist: 51.70845342839806		 Val Algebraic dist: 53.734402901785714
             Algebraic sqr dist: 6294.3179611650485	  Val Algebraic sqr dist: 7545.657142857143
             RE1 dist: 3147.1589805825242		 Val RE1 dist: 3772.8285714285716
             SED dist: 5.290363200659891		 Val SED dist: 7.763621303013393

Epoch 13/1100: Training Loss: 0.32393364767426425		 Val Loss: 0.3807229723249163
             Training MAE: 0.13330893218517303		 Val MAE: 0.1529485136270523
             Algebraic dist: 50.26635505157767		 Val Algebraic dist: 54.090771484375
             Algebraic sqr dist: 5966.981189320389	  Val Algebraic sqr dist: 8272.526785714286
             RE1 dist: 2983.4905946601943		 Val RE1 dist: 4136.263392857143
             SED dist: 5.943956097352852		 Val SED dist: 7.010212053571428

Epoch 14/1100: Training Loss: 0.29788050605255423		 Val Loss: 0.574572263445173
             Training MAE: 0.12750428915023804		 Val MAE: 0.18322281539440155
             Algebraic dist: 48.71393355582524		 Val Algebraic dist: 67.36603655133929
             Algebraic sqr dist: 5590.323422330097	  Val Algebraic sqr dist: 11805.194642857143
             RE1 dist: 2795.1617111650485		 Val RE1 dist: 5902.597321428571
             SED dist: 5.480639411407767		 Val SED dist: 10.59761439732143

Epoch 15/1100: Training Loss: 0.3112451127431925		 Val Loss: 0.33253743307931083
             Training MAE: 0.1284017115831375		 Val MAE: 0.10886707901954651
             Algebraic dist: 48.700555597694176		 Val Algebraic dist: 54.396435546875
             Algebraic sqr dist: 5515.940533980583	  Val Algebraic sqr dist: 6902.361160714286
             RE1 dist: 2757.9702669902913		 Val RE1 dist: 3451.180580357143
             SED dist: 5.736855516155947		 Val SED dist: 6.308105904715402

Epoch 16/1100: Training Loss: 0.28118239097224856		 Val Loss: 0.34722044808523994
             Training MAE: 0.12015102058649063		 Val MAE: 0.09754718840122223
             Algebraic dist: 45.22087852700243		 Val Algebraic dist: 51.8503662109375
             Algebraic sqr dist: 4854.552487864078	  Val Algebraic sqr dist: 7070.140625
             RE1 dist: 2427.276243932039		 Val RE1 dist: 3535.0703125
             SED dist: 5.195141246017901		 Val SED dist: 6.6508322579520085

Epoch 17/1100: Training Loss: 0.3387835974832183		 Val Loss: 0.3245788029261998
             Training MAE: 0.13163693249225616		 Val MAE: 0.0968991070985794
             Algebraic dist: 46.857047368021846		 Val Algebraic dist: 57.61953125
             Algebraic sqr dist: 5089.978762135922	  Val Algebraic sqr dist: 6900.663392857143
             RE1 dist: 2544.9896844660193		 Val RE1 dist: 3450.331919642857
             SED dist: 6.251676985361044		 Val SED dist: 6.162321254185268

Epoch 18/1100: Training Loss: 0.2910587162647432		 Val Loss: 0.35264669145856586
             Training MAE: 0.1258510947227478		 Val MAE: 0.10637516528367996
             Algebraic dist: 43.963919334041265		 Val Algebraic dist: 52.17329450334822
             Algebraic sqr dist: 4572.194781553398	  Val Algebraic sqr dist: 6594.760714285714
             RE1 dist: 2286.097390776699		 Val RE1 dist: 3297.3808035714287
             SED dist: 5.356387240215413		 Val SED dist: 6.731170218331473

Epoch 19/1100: Training Loss: 0.35222633139601034		 Val Loss: 0.6732082366943359
             Training MAE: 0.12913361191749573		 Val MAE: 0.13911908864974976
             Algebraic dist: 47.172064623786405		 Val Algebraic dist: 65.24109933035714
             Algebraic sqr dist: 5122.639563106796	  Val Algebraic sqr dist: 6563.616964285714
             RE1 dist: 2561.319781553398		 Val RE1 dist: 3281.808705357143
             SED dist: 6.543313035687197		 Val SED dist: 12.94794921875

Epoch 20/1100: Training Loss: 0.33504049060414137		 Val Loss: 0.371728025163923
             Training MAE: 0.1296166181564331		 Val MAE: 0.10670632123947144
             Algebraic dist: 47.399361915958735		 Val Algebraic dist: 49.987698800223214
             Algebraic sqr dist: 5052.015776699029	  Val Algebraic sqr dist: 6640.678125
             RE1 dist: 2526.0080400485435		 Val RE1 dist: 3320.3390625
             SED dist: 6.197893753792476		 Val SED dist: 7.118451799665179

Epoch 21/1100: Training Loss: 0.2847894279702196		 Val Loss: 0.3628717694963728
             Training MAE: 0.12525922060012817		 Val MAE: 0.08703212440013885
             Algebraic dist: 41.58665332979369		 Val Algebraic dist: 57.1733642578125
             Algebraic sqr dist: 4110.344356796117	  Val Algebraic sqr dist: 6107.062946428571
             RE1 dist: 2055.1721783980583		 Val RE1 dist: 3053.5319196428572
             SED dist: 5.222129451418386		 Val SED dist: 6.988470023018973

Epoch 22/1100: Training Loss: 0.2582525975495866		 Val Loss: 0.3738365173339844
             Training MAE: 0.11444631218910217		 Val MAE: 0.11219912767410278
             Algebraic dist: 39.03955315154733		 Val Algebraic dist: 46.055615234375
             Algebraic sqr dist: 3711.314623786408	  Val Algebraic sqr dist: 4654.6375
             RE1 dist: 1855.657463592233		 Val RE1 dist: 2327.31875
             SED dist: 4.768614241220419		 Val SED dist: 7.13969988141741

Epoch 23/1100: Training Loss: 0.30029454277557077		 Val Loss: 0.4155517305646624
             Training MAE: 0.12683509290218353		 Val MAE: 0.14845357835292816
             Algebraic dist: 40.208984375		 Val Algebraic dist: 50.840035574776785
             Algebraic sqr dist: 3729.5133495145633	  Val Algebraic sqr dist: 7024.645089285715
             RE1 dist: 1864.7566747572816		 Val RE1 dist: 3512.3225446428573
             SED dist: 5.512864788759102		 Val SED dist: 7.701663643973214

Epoch 24/1100: Training Loss: 0.2929556392928929		 Val Loss: 0.3588085174560547
             Training MAE: 0.11750487238168716		 Val MAE: 0.09976226836442947
             Algebraic dist: 40.711392597087375		 Val Algebraic dist: 49.77154715401786
             Algebraic sqr dist: 3943.002123786408	  Val Algebraic sqr dist: 5238.375
             RE1 dist: 1971.501061893204		 Val RE1 dist: 2619.1875
             SED dist: 5.432293049340109		 Val SED dist: 6.892583792550223

Epoch 25/1100: Training Loss: 0.26881292028334536		 Val Loss: 0.36669910975864956
             Training MAE: 0.11581289768218994		 Val MAE: 0.12295112013816833
             Algebraic dist: 37.85409160725121		 Val Algebraic dist: 47.05299944196429
             Algebraic sqr dist: 3463.8910800970875	  Val Algebraic sqr dist: 4339.429017857143
             RE1 dist: 1731.9455400485438		 Val RE1 dist: 2169.7145089285714
             SED dist: 4.964315766269721		 Val SED dist: 6.9196633475167415

Epoch 26/1100: Training Loss: 0.3300465704167931		 Val Loss: 0.38674319131033763
             Training MAE: 0.12238258123397827		 Val MAE: 0.10367651283740997
             Algebraic dist: 42.069772072208735		 Val Algebraic dist: 48.61714215959822
             Algebraic sqr dist: 3999.720873786408	  Val Algebraic sqr dist: 6173.071875
             RE1 dist: 1999.860436893204		 Val RE1 dist: 3086.5359375
             SED dist: 6.130217024423544		 Val SED dist: 7.449644252232143

Epoch 27/1100: Training Loss: 0.2585190893376915		 Val Loss: 0.4004435130528041
             Training MAE: 0.11182495951652527		 Val MAE: 0.08282671123743057
             Algebraic dist: 37.14396237864078		 Val Algebraic dist: 46.18678152901786
             Algebraic sqr dist: 3331.3325242718447	  Val Algebraic sqr dist: 5162.379017857143
             RE1 dist: 1665.6662621359224		 Val RE1 dist: 2581.1895089285713
             SED dist: 4.791768490689472		 Val SED dist: 7.8007132393973215

Epoch 28/1100: Training Loss: 0.25334121185599023		 Val Loss: 0.5872276851109096
             Training MAE: 0.11711126565933228		 Val MAE: 0.08094826340675354
             Algebraic dist: 34.86922595570388		 Val Algebraic dist: 50.358056640625
             Algebraic sqr dist: 2986.2099514563106	  Val Algebraic sqr dist: 4235.759375
             RE1 dist: 1493.1049757281553		 Val RE1 dist: 2117.879910714286
             SED dist: 4.637620944421268		 Val SED dist: 11.538779994419643

Epoch 29/1100: Training Loss: 0.267135194204386		 Val Loss: 0.40614269801548547
             Training MAE: 0.11209461838006973		 Val MAE: 0.15869350731372833
             Algebraic dist: 34.16011358464806		 Val Algebraic dist: 40.9196044921875
             Algebraic sqr dist: 2808.035194174757	  Val Algebraic sqr dist: 4037.583482142857
             RE1 dist: 1404.0175970873786		 Val RE1 dist: 2018.7917410714285
             SED dist: 4.934384244159587		 Val SED dist: 7.3634573800223215

Epoch 30/1100: Training Loss: 0.2534581156610285		 Val Loss: 0.42995202200753346
             Training MAE: 0.11094491183757782		 Val MAE: 0.09482130408287048
             Algebraic dist: 35.021207050212375		 Val Algebraic dist: 48.406462751116074
             Algebraic sqr dist: 2945.534890776699	  Val Algebraic sqr dist: 6504.221428571429
             RE1 dist: 1472.7674453883494		 Val RE1 dist: 3252.1109375
             SED dist: 4.686543881314472		 Val SED dist: 8.345376150948661

Epoch 31/1100: Training Loss: 0.25481629603117417		 Val Loss: 0.43915249960763114
             Training MAE: 0.10881506651639938		 Val MAE: 0.11899904161691666
             Algebraic dist: 34.46885666337985		 Val Algebraic dist: 47.413706752232144
             Algebraic sqr dist: 2901.7952063106795	  Val Algebraic sqr dist: 5908.36875
             RE1 dist: 1450.897754854369		 Val RE1 dist: 2954.184375
             SED dist: 4.719776042456766		 Val SED dist: 8.375748988560268

Epoch 32/1100: Training Loss: 0.2292228995017635		 Val Loss: 0.4206519263131278
             Training MAE: 0.10178189724683762		 Val MAE: 0.11112229526042938
             Algebraic dist: 31.970930673543688		 Val Algebraic dist: 41.643851143973215
             Algebraic sqr dist: 2531.1940230582522	  Val Algebraic sqr dist: 3335.8323660714286
             RE1 dist: 1265.5971632281553		 Val RE1 dist: 1667.9161830357143
             SED dist: 4.257632949977245		 Val SED dist: 8.064120047433036

Epoch 33/1100: Training Loss: 0.27659016211056014		 Val Loss: 0.3691635949271066
             Training MAE: 0.11268475651741028		 Val MAE: 0.10127865523099899
             Algebraic dist: 33.32642075621966		 Val Algebraic dist: 44.75504324776786
             Algebraic sqr dist: 2623.2254247572814	  Val Algebraic sqr dist: 5417.247321428571
             RE1 dist: 1311.6127123786407		 Val RE1 dist: 2708.6238839285716
             SED dist: 5.115491552260315		 Val SED dist: 7.090943254743304

Epoch 34/1100: Training Loss: 0.2700668446068625		 Val Loss: 0.4667804173060826
             Training MAE: 0.10914954543113708		 Val MAE: 0.18878847360610962
             Algebraic dist: 35.054083074180824		 Val Algebraic dist: 40.39020298549107
             Algebraic sqr dist: 2927.7861043689322	  Val Algebraic sqr dist: 4047.969642857143
             RE1 dist: 1463.8930521844661		 Val RE1 dist: 2023.9848214285714
             SED dist: 5.022835444478155		 Val SED dist: 8.2306396484375

Epoch 35/1100: Training Loss: 0.2095603202153178		 Val Loss: 0.4058551788330078
             Training MAE: 0.09688551723957062		 Val MAE: 0.07327577471733093
             Algebraic dist: 30.852854312044904		 Val Algebraic dist: 43.306630161830356
             Algebraic sqr dist: 2375.8367718446602	  Val Algebraic sqr dist: 3780.114732142857
             RE1 dist: 1187.9183859223301		 Val RE1 dist: 1890.0573660714285
             SED dist: 3.8956470674681434		 Val SED dist: 7.938497488839285

Epoch 36/1100: Training Loss: 0.2311450624928891		 Val Loss: 0.37484021868024553
             Training MAE: 0.10020801424980164		 Val MAE: 0.13361234962940216
             Algebraic dist: 30.93045310603762		 Val Algebraic dist: 36.0278564453125
             Algebraic sqr dist: 2352.7803398058254	  Val Algebraic sqr dist: 2996.0625
             RE1 dist: 1176.3901699029127		 Val RE1 dist: 1498.03125
             SED dist: 4.306298413322967		 Val SED dist: 6.950749860491071

Epoch 37/1100: Training Loss: 0.2271777588186912		 Val Loss: 0.3626302719116211
             Training MAE: 0.1016497015953064		 Val MAE: 0.07622459530830383
             Algebraic dist: 30.03687708586165		 Val Algebraic dist: 44.1393798828125
             Algebraic sqr dist: 2264.7882281553398	  Val Algebraic sqr dist: 4090.838839285714
             RE1 dist: 1132.3941140776699		 Val RE1 dist: 2045.419419642857
             SED dist: 4.213095655719053		 Val SED dist: 7.055925641741071

Epoch 38/1100: Training Loss: 0.22311580991282046		 Val Loss: 0.35480967930385043
             Training MAE: 0.10503141582012177		 Val MAE: 0.0990503802895546
             Algebraic dist: 28.578478174302184		 Val Algebraic dist: 40.81578892299107
             Algebraic sqr dist: 2011.0332220873786	  Val Algebraic sqr dist: 4311.8607142857145
             RE1 dist: 1005.5166868932039		 Val RE1 dist: 2155.9303571428572
             SED dist: 4.107126772982403		 Val SED dist: 6.812256295340402

Epoch 39/1100: Training Loss: 0.2774772273684011		 Val Loss: 0.4829366411481585
             Training MAE: 0.10496438294649124		 Val MAE: 0.15010954439640045
             Algebraic dist: 32.245209629095875		 Val Algebraic dist: 35.25517229352678
             Algebraic sqr dist: 2391.2075242718447	  Val Algebraic sqr dist: 3331.348660714286
             RE1 dist: 1195.6037621359224		 Val RE1 dist: 1665.674330357143
             SED dist: 5.185852643355583		 Val SED dist: 8.920492989676339

Epoch 40/1100: Training Loss: 0.23635797593200092		 Val Loss: 0.45799010140555246
             Training MAE: 0.10617353022098541		 Val MAE: 0.10322503745555878
             Algebraic dist: 31.053556868173544		 Val Algebraic dist: 47.80464564732143
             Algebraic sqr dist: 2336.5391383495144	  Val Algebraic sqr dist: 6112.321875
             RE1 dist: 1168.2695691747572		 Val RE1 dist: 3056.1609375
             SED dist: 4.374093657558404		 Val SED dist: 8.854326520647321

Epoch 41/1100: Training Loss: 0.22554227217887213		 Val Loss: 0.36388318198067804
             Training MAE: 0.10214012116193771		 Val MAE: 0.07820488512516022
             Algebraic dist: 29.908546818112864		 Val Algebraic dist: 44.25874372209822
             Algebraic sqr dist: 2231.5186589805826	  Val Algebraic sqr dist: 4150.341964285714
             RE1 dist: 1115.7593294902913		 Val RE1 dist: 2075.1712053571428
             SED dist: 4.184975633343447		 Val SED dist: 7.073642839704241

Epoch 42/1100: Training Loss: 0.29594047324171346		 Val Loss: 0.5277568817138671
             Training MAE: 0.1084892600774765		 Val MAE: 0.1420115977525711
             Algebraic dist: 33.73440107327063		 Val Algebraic dist: 48.44926409040178
             Algebraic sqr dist: 2693.5992111650485	  Val Algebraic sqr dist: 5969.604910714285
             RE1 dist: 1346.7997572815534		 Val RE1 dist: 2984.8024553571427
             SED dist: 5.539010353458738		 Val SED dist: 9.939409528459821

Epoch 43/1100: Training Loss: 0.22407478036232364		 Val Loss: 0.4079148973737444
             Training MAE: 0.10117096453905106		 Val MAE: 0.10087393969297409
             Algebraic dist: 30.224462416565533		 Val Algebraic dist: 48.30535365513393
             Algebraic sqr dist: 2265.8583131067962	  Val Algebraic sqr dist: 6396.135714285714
             RE1 dist: 1132.9291565533981		 Val RE1 dist: 3198.067857142857
             SED dist: 4.164054500246511		 Val SED dist: 7.851358468191965

Epoch 44/1100: Training Loss: 0.2180143745200148		 Val Loss: 0.4436727796282087
             Training MAE: 0.10516765713691711		 Val MAE: 0.08419625461101532
             Algebraic dist: 28.08054744387136		 Val Algebraic dist: 43.56042829241071
             Algebraic sqr dist: 1987.1808252427184	  Val Algebraic sqr dist: 5236.068303571428
             RE1 dist: 993.5904126213592		 Val RE1 dist: 2618.034151785714
             SED dist: 3.9955402855734223		 Val SED dist: 8.674196079799108

Epoch 45/1100: Training Loss: 0.19408109350111877		 Val Loss: 0.34833371298653737
             Training MAE: 0.09634052962064743		 Val MAE: 0.11559324711561203
             Algebraic dist: 26.147079319629853		 Val Algebraic dist: 38.87187151227678
             Algebraic sqr dist: 1766.0935983009708	  Val Algebraic sqr dist: 3464.0839285714287
             RE1 dist: 883.046875		 Val RE1 dist: 1732.0419642857144
             SED dist: 3.5845523574977247		 Val SED dist: 6.584750366210938

Epoch 46/1100: Training Loss: 0.2293256741125607		 Val Loss: 0.4951143537248884
             Training MAE: 0.1022740826010704		 Val MAE: 0.09950952976942062
             Algebraic dist: 28.323818169751213		 Val Algebraic dist: 46.847691127232146
             Algebraic sqr dist: 1964.9045813106795	  Val Algebraic sqr dist: 5802.230357142857
             RE1 dist: 982.4522906553398		 Val RE1 dist: 2901.1151785714287
             SED dist: 4.242541266876517		 Val SED dist: 9.615597970145089

Epoch 47/1100: Training Loss: 0.20675285117140094		 Val Loss: 0.41051270621163505
             Training MAE: 0.09498666226863861		 Val MAE: 0.07249287515878677
             Algebraic dist: 26.749893336620147		 Val Algebraic dist: 43.8625
             Algebraic sqr dist: 1790.1010315533981	  Val Algebraic sqr dist: 3727.3363839285716
             RE1 dist: 895.0505157766991		 Val RE1 dist: 1863.6683035714286
             SED dist: 3.8412659283980584		 Val SED dist: 8.039106968470982

Epoch 48/1100: Training Loss: 0.24244488095774233		 Val Loss: 0.40907527378627234
             Training MAE: 0.09880118817090988		 Val MAE: 0.09888813644647598
             Algebraic dist: 29.05831879550971		 Val Algebraic dist: 41.054659598214286
             Algebraic sqr dist: 2019.896541262136	  Val Algebraic sqr dist: 3401.1078125
             RE1 dist: 1009.948270631068		 Val RE1 dist: 1700.5540178571428
             SED dist: 4.530684091512439		 Val SED dist: 7.910598318917411

Epoch 49/1100: Training Loss: 0.2063783441932456		 Val Loss: 0.38374977111816405
             Training MAE: 0.09336099028587341		 Val MAE: 0.08191540092229843
             Algebraic dist: 26.83817506067961		 Val Algebraic dist: 42.463284737723214
             Algebraic sqr dist: 1809.8296419902913	  Val Algebraic sqr dist: 4880.741517857143
             RE1 dist: 904.9148209951456		 Val RE1 dist: 2440.3707589285714
             SED dist: 3.857486465602245		 Val SED dist: 7.444249616350446

Epoch 50/1100: Training Loss: 0.23989847794319819		 Val Loss: 0.4794101170131138
             Training MAE: 0.09661992639303207		 Val MAE: 0.09881492704153061
             Algebraic dist: 28.61254171723301		 Val Algebraic dist: 47.439951869419644
             Algebraic sqr dist: 1971.7739684466019	  Val Algebraic sqr dist: 5922.037053571428
             RE1 dist: 985.8869842233009		 Val RE1 dist: 2961.018526785714
             SED dist: 4.502223042608465		 Val SED dist: 9.310475376674107

Epoch 51/1100: Training Loss: 0.2360921137541243		 Val Loss: 0.34721178327287944
             Training MAE: 0.09893632680177689		 Val MAE: 0.13543441891670227
             Algebraic dist: 28.99946905339806		 Val Algebraic dist: 41.05365164620536
             Algebraic sqr dist: 2056.841322815534	  Val Algebraic sqr dist: 4045.840625
             RE1 dist: 1028.420661407767		 Val RE1 dist: 2022.9205357142857
             SED dist: 4.405799939794448		 Val SED dist: 6.426302228655134

Epoch 52/1100: Training Loss: 0.1970977598023646		 Val Loss: 0.43325628553118023
             Training MAE: 0.09337195008993149		 Val MAE: 0.08213970065116882
             Algebraic dist: 26.315251915200243		 Val Algebraic dist: 44.99212472098214
             Algebraic sqr dist: 1772.7791262135922	  Val Algebraic sqr dist: 3921.6
             RE1 dist: 886.3895631067961		 Val RE1 dist: 1960.8
             SED dist: 3.6672167731720267		 Val SED dist: 8.460881696428572

Epoch 53/1100: Training Loss: 0.1886727231220134		 Val Loss: 0.44843153272356306
             Training MAE: 0.08712363988161087		 Val MAE: 0.0653064176440239
             Algebraic dist: 24.835269076152912		 Val Algebraic dist: 38.28318917410714
             Algebraic sqr dist: 1534.9152002427184	  Val Algebraic sqr dist: 4110.902232142857
             RE1 dist: 767.4576001213592		 Val RE1 dist: 2055.4513392857143
             SED dist: 3.5369167883419297		 Val SED dist: 8.831601388113839

Epoch 54/1100: Training Loss: 0.1856146136533867		 Val Loss: 0.41932127816336495
             Training MAE: 0.08984597772359848		 Val MAE: 0.10237737745046616
             Algebraic dist: 23.547273209951456		 Val Algebraic dist: 36.170560128348214
             Algebraic sqr dist: 1430.5847997572816	  Val Algebraic sqr dist: 3204.777901785714
             RE1 dist: 715.2923998786408		 Val RE1 dist: 1602.388950892857
             SED dist: 3.4560653538379853		 Val SED dist: 8.067011369977678

Epoch 55/1100: Training Loss: 0.18136635567378073		 Val Loss: 0.5039400373186383
             Training MAE: 0.0890667513012886		 Val MAE: 0.0928453803062439
             Algebraic dist: 22.877403481492717		 Val Algebraic dist: 38.70063825334822
             Algebraic sqr dist: 1345.9990898058252	  Val Algebraic sqr dist: 2673.5948660714284
             RE1 dist: 672.9996207524272		 Val RE1 dist: 1336.7974330357142
             SED dist: 3.3700060798126517		 Val SED dist: 9.826817103794642

Epoch 56/1100: Training Loss: 0.203185183330647		 Val Loss: 0.3610396248953683
             Training MAE: 0.09310787916183472		 Val MAE: 0.10013417899608612
             Algebraic dist: 23.98510268128034		 Val Algebraic dist: 32.70691615513393
             Algebraic sqr dist: 1447.8434466019417	  Val Algebraic sqr dist: 2698.0872767857145
             RE1 dist: 723.9217233009708		 Val RE1 dist: 1349.0436383928572
             SED dist: 3.7797765639221783		 Val SED dist: 6.922390311104911

Epoch 57/1100: Training Loss: 0.2122575148795415		 Val Loss: 0.5065060751778739
             Training MAE: 0.09420335292816162		 Val MAE: 0.10474874079227448
             Algebraic dist: 24.79443596404733		 Val Algebraic dist: 40.71484375
             Algebraic sqr dist: 1504.9749696601941	  Val Algebraic sqr dist: 4394.481696428571
             RE1 dist: 752.4874848300971		 Val RE1 dist: 2197.2408482142855
