###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


Epoch 1/200: Training Loss: 3.675524950027466		 Val Loss: 3.7222415924072267
Epoch 6/200: Training Loss: 3.656414270401001		 Val Loss: 3.642603302001953
	      Training MAE Angle: 0.5002140402793884		 Val MAE Angle: 0.4985912322998047
              Training MSE Angle: 0.3376949727535248		 Val MSE Angle: 0.33870577812194824
	      Training MAE Shift: 0.4981548488140106		 Val MAE Shift: 0.49848527908325196
              Training Euclidean Shift: 0.7625908851623535	 Val Euclidean Shift: 0.756321382522583


Epoch 7/200: Training Loss: 3.6036250591278076		 Val Loss: 3.5405288696289063
	      Training MAE Angle: 0.5062276721000671		 Val MAE Angle: 0.502787733078003
              Training MSE Angle: 0.34204721450805664		 Val MSE Angle: 0.3391213655471802
	      Training MAE Shift: 0.4928051829338074		 Val MAE Shift: 0.488132381439209
              Training Euclidean Shift: 0.7538611888885498	 Val Euclidean Shift: 0.7469717502593994


Epoch 8/200: Training Loss: 3.3673179149627686		 Val Loss: 3.05633602142334
	      Training MAE Angle: 0.492299348115921		 Val MAE Angle: 0.520534610748291
              Training MSE Angle: 0.32729238271713257		 Val MSE Angle: 0.3549917936325073
	      Training MAE Shift: 0.46889835596084595		 Val MAE Shift: 0.43125457763671876
              Training Euclidean Shift: 0.7191275358200073	 Val Euclidean Shift: 0.668017578125


Epoch 9/200: Training Loss: 2.691274404525757		 Val Loss: 2.530922698974609
	      Training MAE Angle: 0.4942176640033722		 Val MAE Angle: 0.47841920852661135
              Training MSE Angle: 0.3278011679649353		 Val MSE Angle: 0.31751935482025145
	      Training MAE Shift: 0.39857274293899536		 Val MAE Shift: 0.38342905044555664
              Training Euclidean Shift: 0.6137615442276001	 Val Euclidean Shift: 0.59569091796875


Epoch 10/200: Training Loss: 2.444524049758911		 Val Loss: 2.4612619400024416
	      Training MAE Angle: 0.4914303123950958		 Val MAE Angle: 0.4837860107421875
              Training MSE Angle: 0.3259282112121582		 Val MSE Angle: 0.31134297847747805
	      Training MAE Shift: 0.3704034984111786		 Val MAE Shift: 0.3669405937194824
              Training Euclidean Shift: 0.5684733390808105	 Val Euclidean Shift: 0.5714931488037109


Epoch 11/200: Training Loss: 2.3690884113311768		 Val Loss: 2.224727821350098
	      Training MAE Angle: 0.4964902698993683		 Val MAE Angle: 0.5057348728179931
              Training MSE Angle: 0.32694700360298157		 Val MSE Angle: 0.33005261421203613
	      Training MAE Shift: 0.36267414689064026		 Val MAE Shift: 0.35079953670501707
              Training Euclidean Shift: 0.5598505735397339	 Val Euclidean Shift: 0.538828182220459


Epoch 12/200: Training Loss: 1.7077833414077759		 Val Loss: 1.572251796722412
	      Training MAE Angle: 0.49127402901649475		 Val MAE Angle: 0.512548828125
              Training MSE Angle: 0.3263866603374481		 Val MSE Angle: 0.34328198432922363
	      Training MAE Shift: 0.28968602418899536		 Val MAE Shift: 0.25911426544189453
              Training Euclidean Shift: 0.4503973126411438	 Val Euclidean Shift: 0.41220436096191404


Epoch 13/200: Training Loss: 1.0326833724975586		 Val Loss: 1.0586723327636718
	      Training MAE Angle: 0.49088528752326965		 Val MAE Angle: 0.5099986076354981
              Training MSE Angle: 0.3251879811286926		 Val MSE Angle: 0.3434091329574585
	      Training MAE Shift: 0.20292320847511292		 Val MAE Shift: 0.1909430742263794
              Training Euclidean Shift: 0.31799811124801636	 Val Euclidean Shift: 0.30350868701934813


Epoch 14/200: Training Loss: 0.8109148740768433		 Val Loss: 0.6569703102111817
	      Training MAE Angle: 0.5000425577163696		 Val MAE Angle: 0.49439420700073244
              Training MSE Angle: 0.33391034603118896		 Val MSE Angle: 0.3258646011352539
	      Training MAE Shift: 0.1631918102502823		 Val MAE Shift: 0.1321117401123047
              Training Euclidean Shift: 0.25638318061828613	 Val Euclidean Shift: 0.20576798915863037


Epoch 15/200: Training Loss: 0.6257966160774231		 Val Loss: 0.6084492206573486
	      Training MAE Angle: 0.5013443231582642		 Val MAE Angle: 0.49291386604309084
              Training MSE Angle: 0.3350164294242859		 Val MSE Angle: 0.32412009239196776
	      Training MAE Shift: 0.12667419016361237		 Val MAE Shift: 0.12208313941955566
              Training Euclidean Shift: 0.19624407589435577	 Val Euclidean Shift: 0.18809177875518798


Epoch 16/200: Training Loss: 0.5424522161483765		 Val Loss: 0.5183512687683105
	      Training MAE Angle: 0.5056771636009216		 Val MAE Angle: 0.48449001312255857
              Training MSE Angle: 0.33986353874206543		 Val MSE Angle: 0.3172821760177612
	      Training MAE Shift: 0.10591913014650345		 Val MAE Shift: 0.11360130310058594
              Training Euclidean Shift: 0.1646629124879837	 Val Euclidean Shift: 0.17708667516708373


Epoch 17/200: Training Loss: 0.5301743745803833		 Val Loss: 0.5052425861358643
	      Training MAE Angle: 0.49829667806625366		 Val MAE Angle: 0.4945975303649902
              Training MSE Angle: 0.3308669626712799		 Val MSE Angle: 0.32530698776245115
	      Training MAE Shift: 0.10328289121389389		 Val MAE Shift: 0.10101405382156373
              Training Euclidean Shift: 0.161269873380661	 Val Euclidean Shift: 0.1567373275756836


Epoch 18/200: Training Loss: 0.48551586270332336		 Val Loss: 0.46218037605285645
	      Training MAE Angle: 0.5070456266403198		 Val MAE Angle: 0.518737506866455
              Training MSE Angle: 0.3396191895008087		 Val MSE Angle: 0.3511283159255981
	      Training MAE Shift: 0.08931085467338562		 Val MAE Shift: 0.07859011888504028
              Training Euclidean Shift: 0.13996484875679016	 Val Euclidean Shift: 0.12185093164443969


Epoch 19/200: Training Loss: 0.42736712098121643		 Val Loss: 0.47273736000061034
	      Training MAE Angle: 0.4854206144809723		 Val MAE Angle: 0.5087515354156494
              Training MSE Angle: 0.3191377520561218		 Val MSE Angle: 0.34530560970306395
	      Training MAE Shift: 0.07701510190963745		 Val MAE Shift: 0.08117337822914124
              Training Euclidean Shift: 0.12039162218570709	 Val Euclidean Shift: 0.12834392786026


Epoch 20/200: Training Loss: 0.42963215708732605		 Val Loss: 0.42436990737915037
	      Training MAE Angle: 0.5087704062461853		 Val MAE Angle: 0.5270700454711914
              Training MSE Angle: 0.341979444026947		 Val MSE Angle: 0.3550873279571533
	      Training MAE Shift: 0.06907159835100174		 Val MAE Shift: 0.06416860222816467
              Training Euclidean Shift: 0.10799773037433624	 Val Euclidean Shift: 0.10050133466720582


Epoch 21/200: Training Loss: 0.40722742676734924		 Val Loss: 0.449967622756958
	      Training MAE Angle: 0.5017534494400024		 Val MAE Angle: 0.5098012447357178
              Training MSE Angle: 0.336570143699646		 Val MSE Angle: 0.339117431640625
	      Training MAE Shift: 0.06334873288869858		 Val MAE Shift: 0.07679959535598754
              Training Euclidean Shift: 0.09891396760940552	 Val Euclidean Shift: 0.1184881091117859


Epoch 22/200: Training Loss: 0.4390825927257538		 Val Loss: 0.4545596599578857
	      Training MAE Angle: 0.5070375800132751		 Val MAE Angle: 0.49665374755859376
              Training MSE Angle: 0.33843371272087097		 Val MSE Angle: 0.333558177947998
	      Training MAE Shift: 0.07382393628358841		 Val MAE Shift: 0.06992523074150085
              Training Euclidean Shift: 0.1152130663394928	 Val Euclidean Shift: 0.11054582595825195


Epoch 23/200: Training Loss: 0.41355180740356445		 Val Loss: 0.41897974014282224
	      Training MAE Angle: 0.5042659044265747		 Val MAE Angle: 0.5087100028991699
              Training MSE Angle: 0.3364899158477783		 Val MSE Angle: 0.3432476282119751
	      Training MAE Shift: 0.0652163103222847		 Val MAE Shift: 0.061624550819396974
              Training Euclidean Shift: 0.10155107080936432	 Val Euclidean Shift: 0.09761145114898681


Epoch 24/200: Training Loss: 0.38398465514183044		 Val Loss: 0.39391317367553713
	      Training MAE Angle: 0.49154767394065857		 Val MAE Angle: 0.48938851356506347
              Training MSE Angle: 0.32475048303604126		 Val MSE Angle: 0.3248132228851318
	      Training MAE Shift: 0.056780390441417694		 Val MAE Shift: 0.05863715410232544
              Training Euclidean Shift: 0.08890050649642944	 Val Euclidean Shift: 0.09204813838005066


Epoch 25/200: Training Loss: 0.36616241931915283		 Val Loss: 0.4010809898376465
	      Training MAE Angle: 0.48423153162002563		 Val MAE Angle: 0.5051007270812988
              Training MSE Angle: 0.3192453682422638		 Val MSE Angle: 0.3394568681716919
	      Training MAE Shift: 0.05094969645142555		 Val MAE Shift: 0.05731170177459717
              Training Euclidean Shift: 0.07997764647006989	 Val Euclidean Shift: 0.08978250622749329


Epoch 26/200: Training Loss: 0.4143933355808258		 Val Loss: 0.4795563220977783
	      Training MAE Angle: 0.5010319352149963		 Val MAE Angle: 0.4982594966888428
              Training MSE Angle: 0.334297776222229		 Val MSE Angle: 0.3271517276763916
	      Training MAE Shift: 0.06358069181442261		 Val MAE Shift: 0.09881122708320618
              Training Euclidean Shift: 0.09985256940126419	 Val Euclidean Shift: 0.15287957191467286


Epoch 27/200: Training Loss: 0.44430720806121826		 Val Loss: 0.3912440538406372
	      Training MAE Angle: 0.4966646432876587		 Val MAE Angle: 0.47789316177368163
              Training MSE Angle: 0.3283471167087555		 Val MSE Angle: 0.30568490028381345
	      Training MAE Shift: 0.077684685587883		 Val MAE Shift: 0.07119469046592712
              Training Euclidean Shift: 0.12220587581396103	 Val Euclidean Shift: 0.11170215606689453


Epoch 28/200: Training Loss: 0.4285835921764374		 Val Loss: 0.38216845989227294
	      Training MAE Angle: 0.49685853719711304		 Val MAE Angle: 0.48621039390563964
              Training MSE Angle: 0.32581043243408203		 Val MSE Angle: 0.31233510971069334
	      Training MAE Shift: 0.07429030537605286		 Val MAE Shift: 0.059931331872940065
              Training Euclidean Shift: 0.11687491834163666	 Val Euclidean Shift: 0.09456028938293456


Epoch 29/200: Training Loss: 0.464275062084198		 Val Loss: 0.4675785541534424
	      Training MAE Angle: 0.5037391781806946		 Val MAE Angle: 0.5146910667419433
              Training MSE Angle: 0.3322385847568512		 Val MSE Angle: 0.34420008659362794
	      Training MAE Shift: 0.08078105002641678		 Val MAE Shift: 0.08690459728240967
              Training Euclidean Shift: 0.12705837190151215	 Val Euclidean Shift: 0.13359807729721068


Epoch 30/200: Training Loss: 0.39762234687805176		 Val Loss: 0.3525806665420532
	      Training MAE Angle: 0.49167463183403015		 Val MAE Angle: 0.4836890697479248
              Training MSE Angle: 0.316355437040329		 Val MSE Angle: 0.3011209487915039
	      Training MAE Shift: 0.06693550199270248		 Val MAE Shift: 0.051305681467056274
              Training Euclidean Shift: 0.10487683862447739	 Val Euclidean Shift: 0.08091522455215454


Epoch 31/200: Training Loss: 0.3999203145503998		 Val Loss: 0.40698857307434083
	      Training MAE Angle: 0.49251002073287964		 Val MAE Angle: 0.49410600662231446
              Training MSE Angle: 0.3197277784347534		 Val MSE Angle: 0.3242709398269653
	      Training MAE Shift: 0.0650995522737503		 Val MAE Shift: 0.07068607211112976
              Training Euclidean Shift: 0.10212986171245575	 Val Euclidean Shift: 0.11050293445587159


Epoch 32/200: Training Loss: 0.3902866542339325		 Val Loss: 0.3920680284500122
	      Training MAE Angle: 0.48951008915901184		 Val MAE Angle: 0.5013457775115967
              Training MSE Angle: 0.31253594160079956		 Val MSE Angle: 0.31680119037628174
	      Training MAE Shift: 0.06388654559850693		 Val MAE Shift: 0.06263204216957093
              Training Euclidean Shift: 0.10070719569921494	 Val Euclidean Shift: 0.0978393793106079


Epoch 33/200: Training Loss: 0.45662638545036316		 Val Loss: 0.45049099922180175
	      Training MAE Angle: 0.4821978211402893		 Val MAE Angle: 0.5038422584533692
              Training MSE Angle: 0.30371418595314026		 Val MSE Angle: 0.3302964687347412
	      Training MAE Shift: 0.08750087767839432		 Val MAE Shift: 0.08091017603874207
              Training Euclidean Shift: 0.13876180350780487	 Val Euclidean Shift: 0.1271839141845703


Epoch 34/200: Training Loss: 0.3675691783428192		 Val Loss: 0.33687098026275636
	      Training MAE Angle: 0.47627583146095276		 Val MAE Angle: 0.4526045322418213
              Training MSE Angle: 0.29728442430496216		 Val MSE Angle: 0.27495431900024414
	      Training MAE Shift: 0.06252884864807129		 Val MAE Shift: 0.05623641610145569
              Training Euclidean Shift: 0.09829819947481155	 Val Euclidean Shift: 0.08820042610168458


Epoch 35/200: Training Loss: 0.35562267899513245		 Val Loss: 0.34378952980041505
	      Training MAE Angle: 0.48071911931037903		 Val MAE Angle: 0.4328175067901611
              Training MSE Angle: 0.3022608757019043		 Val MSE Angle: 0.2519931077957153
	      Training MAE Shift: 0.05388271063566208		 Val MAE Shift: 0.06176034808158874
              Training Euclidean Shift: 0.08450539410114288	 Val Euclidean Shift: 0.09625015258789063


Epoch 36/200: Training Loss: 0.36730125546455383		 Val Loss: 0.3186967134475708
	      Training MAE Angle: 0.4595438539981842		 Val MAE Angle: 0.4209176540374756
              Training MSE Angle: 0.27972766757011414		 Val MSE Angle: 0.24575378894805908
	      Training MAE Shift: 0.06784006208181381		 Val MAE Shift: 0.05866658687591553
              Training Euclidean Shift: 0.10668927431106567	 Val Euclidean Shift: 0.09204014539718627


Epoch 37/200: Training Loss: 0.31861212849617004		 Val Loss: 0.31406142711639407
	      Training MAE Angle: 0.43836385011672974		 Val MAE Angle: 0.43053159713745115
              Training MSE Angle: 0.26367759704589844		 Val MSE Angle: 0.24744219779968263
	      Training MAE Shift: 0.053894851356744766		 Val MAE Shift: 0.06524348855018616
              Training Euclidean Shift: 0.08501838892698288	 Val Euclidean Shift: 0.10123412609100342


Epoch 38/200: Training Loss: 0.32372844219207764		 Val Loss: 0.33264305591583254
	      Training MAE Angle: 0.43118396401405334		 Val MAE Angle: 0.40984721183776857
              Training MSE Angle: 0.2564918100833893		 Val MSE Angle: 0.24315967559814453
	      Training MAE Shift: 0.06058160960674286		 Val MAE Shift: 0.06453680396080017
              Training Euclidean Shift: 0.09537311643362045	 Val Euclidean Shift: 0.10422749519348144


Epoch 39/200: Training Loss: 0.3438047766685486		 Val Loss: 0.310982871055603
	      Training MAE Angle: 0.43168818950653076		 Val MAE Angle: 0.406751012802124
              Training MSE Angle: 0.2592882812023163		 Val MSE Angle: 0.22852880954742433
	      Training MAE Shift: 0.06538477540016174		 Val MAE Shift: 0.06349768638610839
              Training Euclidean Shift: 0.10248244553804398	 Val Euclidean Shift: 0.10018150806427002


Epoch 40/200: Training Loss: 0.2979070842266083		 Val Loss: 0.2556492805480957
	      Training MAE Angle: 0.40723279118537903		 Val MAE Angle: 0.36573712825775145
              Training MSE Angle: 0.23862063884735107		 Val MSE Angle: 0.21130433082580566
	      Training MAE Shift: 0.0577518530189991		 Val MAE Shift: 0.05045203566551208
              Training Euclidean Shift: 0.09051502496004105	 Val Euclidean Shift: 0.07833488583564759


Epoch 41/200: Training Loss: 0.2904647886753082		 Val Loss: 0.3324071168899536
	      Training MAE Angle: 0.40885114669799805		 Val MAE Angle: 0.41980910301208496
              Training MSE Angle: 0.2408854067325592		 Val MSE Angle: 0.2532917022705078
	      Training MAE Shift: 0.05270647257566452		 Val MAE Shift: 0.06870524883270264
              Training Euclidean Shift: 0.08263467252254486	 Val Euclidean Shift: 0.1064760446548462


Epoch 42/200: Training Loss: 0.3441237509250641		 Val Loss: 0.26418485641479494
	      Training MAE Angle: 0.4291190207004547		 Val MAE Angle: 0.37178213596343995
              Training MSE Angle: 0.2549479305744171		 Val MSE Angle: 0.20046529769897461
	      Training MAE Shift: 0.06962074339389801		 Val MAE Shift: 0.06032485961914062
              Training Euclidean Shift: 0.10956290364265442	 Val Euclidean Shift: 0.09430592060089112


Epoch 43/200: Training Loss: 0.2712177336215973		 Val Loss: 0.23625710010528564
	      Training MAE Angle: 0.3973477780818939		 Val MAE Angle: 0.36119215488433837
              Training MSE Angle: 0.22903935611248016		 Val MSE Angle: 0.1944478392601013
	      Training MAE Shift: 0.04982863366603851		 Val MAE Shift: 0.04713692665100098
              Training Euclidean Shift: 0.07800745964050293	 Val Euclidean Shift: 0.07347514033317566


Epoch 44/200: Training Loss: 0.26701620221138		 Val Loss: 0.24168860912322998
	      Training MAE Angle: 0.3923937976360321		 Val MAE Angle: 0.36367461681365965
              Training MSE Angle: 0.22261101007461548		 Val MSE Angle: 0.20008842945098876
	      Training MAE Shift: 0.04811377823352814		 Val MAE Shift: 0.04894714653491974
              Training Euclidean Shift: 0.0756135806441307	 Val Euclidean Shift: 0.0763776183128357


Epoch 45/200: Training Loss: 0.26465532183647156		 Val Loss: 0.26027326583862304
	      Training MAE Angle: 0.39171046018600464		 Val MAE Angle: 0.3606302261352539
              Training MSE Angle: 0.22380298376083374		 Val MSE Angle: 0.2062232494354248
	      Training MAE Shift: 0.047623492777347565		 Val MAE Shift: 0.055607271194458005
              Training Euclidean Shift: 0.07481289654970169	 Val Euclidean Shift: 0.08602777719497681


Epoch 46/200: Training Loss: 0.2808081805706024		 Val Loss: 0.2673102855682373
	      Training MAE Angle: 0.3909296691417694		 Val MAE Angle: 0.3528589248657227
              Training MSE Angle: 0.22688572108745575		 Val MSE Angle: 0.20025720596313476
	      Training MAE Shift: 0.053005754947662354		 Val MAE Shift: 0.0660706639289856
              Training Euclidean Shift: 0.08321085572242737	 Val Euclidean Shift: 0.10285919904708862


Epoch 47/200: Training Loss: 0.26548075675964355		 Val Loss: 0.2550633668899536
	      Training MAE Angle: 0.3838919699192047		 Val MAE Angle: 0.3774094820022583
              Training MSE Angle: 0.2210843414068222		 Val MSE Angle: 0.21893072128295898
	      Training MAE Shift: 0.04951455444097519		 Val MAE Shift: 0.04664905667304993
              Training Euclidean Shift: 0.07810822129249573	 Val Euclidean Shift: 0.0727617084980011


Epoch 48/200: Training Loss: 0.25820136070251465		 Val Loss: 0.2655916213989258
	      Training MAE Angle: 0.3790235221385956		 Val MAE Angle: 0.3872977256774902
              Training MSE Angle: 0.21771149337291718		 Val MSE Angle: 0.2237746000289917
	      Training MAE Shift: 0.04640011861920357		 Val MAE Shift: 0.045121407508850096
              Training Euclidean Shift: 0.07284042984247208	 Val Euclidean Shift: 0.07224919199943543


Epoch 49/200: Training Loss: 0.25659802556037903		 Val Loss: 0.27947220802307127
	      Training MAE Angle: 0.37336426973342896		 Val MAE Angle: 0.3477808475494385
              Training MSE Angle: 0.21544289588928223		 Val MSE Angle: 0.19026505947113037
	      Training MAE Shift: 0.04771607741713524		 Val MAE Shift: 0.06957167387008667
              Training Euclidean Shift: 0.07494311779737473	 Val Euclidean Shift: 0.1102089524269104


Epoch 50/200: Training Loss: 0.27082735300064087		 Val Loss: 0.24883673191070557
	      Training MAE Angle: 0.3687717616558075		 Val MAE Angle: 0.34415550231933595
              Training MSE Angle: 0.21470706164836884		 Val MSE Angle: 0.1991046905517578
	      Training MAE Shift: 0.05410238355398178		 Val MAE Shift: 0.055349069833755496
              Training Euclidean Shift: 0.08477119356393814	 Val Euclidean Shift: 0.0863669216632843


Epoch 51/200: Training Loss: 0.26603490114212036		 Val Loss: 0.3016888380050659
	      Training MAE Angle: 0.37714362144470215		 Val MAE Angle: 0.34747023582458497
              Training MSE Angle: 0.22112725675106049		 Val MSE Angle: 0.20579655170440675
	      Training MAE Shift: 0.049757592380046844		 Val MAE Shift: 0.07684059143066406
              Training Euclidean Shift: 0.07830164581537247	 Val Euclidean Shift: 0.12063747644424438


Epoch 52/200: Training Loss: 0.26713916659355164		 Val Loss: 0.24539365768432617
	      Training MAE Angle: 0.37018489837646484		 Val MAE Angle: 0.33007445335388186
              Training MSE Angle: 0.20971965789794922		 Val MSE Angle: 0.1935974359512329
	      Training MAE Shift: 0.05739964544773102		 Val MAE Shift: 0.0528680682182312
              Training Euclidean Shift: 0.08951174467802048	 Val Euclidean Shift: 0.08392909765243531


Epoch 53/200: Training Loss: 0.24717286229133606		 Val Loss: 0.23701319694519044
	      Training MAE Angle: 0.35871264338493347		 Val MAE Angle: 0.3328699588775635
              Training MSE Angle: 0.2037689983844757		 Val MSE Angle: 0.18620038032531738
	      Training MAE Shift: 0.049897003918886185		 Val MAE Shift: 0.054754984378814694
              Training Euclidean Shift: 0.07789843529462814	 Val Euclidean Shift: 0.0860278844833374


Epoch 54/200: Training Loss: 0.25514769554138184		 Val Loss: 0.26858627796173096
	      Training MAE Angle: 0.36637431383132935		 Val MAE Angle: 0.375351095199585
              Training MSE Angle: 0.21326854825019836		 Val MSE Angle: 0.22924840450286865
	      Training MAE Shift: 0.04831935092806816		 Val MAE Shift: 0.04760170876979828
              Training Euclidean Shift: 0.07569901645183563	 Val Euclidean Shift: 0.07547855377197266


Epoch 55/200: Training Loss: 0.2533190846443176		 Val Loss: 0.22393131256103516
	      Training MAE Angle: 0.3690614402294159		 Val MAE Angle: 0.3195892095565796
              Training MSE Angle: 0.21228359639644623		 Val MSE Angle: 0.17757641077041625
	      Training MAE Shift: 0.04799770936369896		 Val MAE Shift: 0.053034746646881105
              Training Euclidean Shift: 0.07565037906169891	 Val Euclidean Shift: 0.08300617933273316


Epoch 56/200: Training Loss: 0.2518908977508545		 Val Loss: 0.2873656988143921
	      Training MAE Angle: 0.35262447595596313		 Val MAE Angle: 0.355075478553772
              Training MSE Angle: 0.20106510818004608		 Val MSE Angle: 0.19827066659927367
	      Training MAE Shift: 0.05070772394537926		 Val MAE Shift: 0.07184279561042786
              Training Euclidean Shift: 0.07981891930103302	 Val Euclidean Shift: 0.11336482763290405


Epoch 57/200: Training Loss: 0.257840633392334		 Val Loss: 0.2513798713684082
	      Training MAE Angle: 0.3606142997741699		 Val MAE Angle: 0.33627002239227294
              Training MSE Angle: 0.20402146875858307		 Val MSE Angle: 0.19450050592422485
	      Training MAE Shift: 0.0547202005982399		 Val MAE Shift: 0.057093971967697145
              Training Euclidean Shift: 0.08569228649139404	 Val Euclidean Shift: 0.08915537595748901


Epoch 58/200: Training Loss: 0.3974126875400543		 Val Loss: 0.44527363777160645
