###########################################################################################################################################################

                         learning rate: 0.0001, lr_decay: 0.8, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
                        batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
                        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, part: mid, get_old_path: False,
                        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 8, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
                        crop: 224 resize: 256, use conv: False pretrained: None, data_ratio: 0.1, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.016719937324523926		 val_algebraic_truth: 0.017252253449481468
RE1_truth: 0.00018882948686094845		 val_RE1_truth: 0.00020080140751341114
SED_truth: 0.0015105657717760872		 val_SED_truth: 0.0016064073728478472

Epoch 1/4001: 	Training Loss: 1838.8127297794117		 Val Loss: 76.38798721976902
             	Algebraic dist: 54.19093592026655		 Val Algebraic dist: 48.849906589673914
             	RE1 dist: 3552.1029411764707		 Val RE1 dist: 3439.6222826086955
             	SED dist: 5.476757273954504		 Val SED dist: 11.733570928158967

Epoch 26/4001: 	Training Loss: 2.573217279770795		 Val Loss: 5.980921206266983
             	Training MAE: 0.26686710119247437		 Val MAE: 0.2211901992559433
             	Algebraic dist: 47.428093405330884		 Val Algebraic dist: 33.96542225713315
             	RE1 dist: 2709.1167279411766		 Val RE1 dist: 1427.4247622282608
             	SED dist: 4.720331977395451		 Val SED dist: 11.606044603430707

Epoch 27/4001: 	Training Loss: 2.206066804773667		 Val Loss: 5.697788404381794
             	Training MAE: 0.2622753977775574		 Val MAE: 0.21444444358348846
             	Algebraic dist: 44.131340475643384		 Val Algebraic dist: 45.41967242697011
             	RE1 dist: 2393.080193014706		 Val RE1 dist: 2083.6880095108695
             	SED dist: 4.002164504107307		 Val SED dist: 11.081861413043478

Epoch 28/4001: 	Training Loss: 2.770307653090533		 Val Loss: 6.122955322265625
             	Training MAE: 0.26398104429244995		 Val MAE: 0.23912930488586426
             	Algebraic dist: 51.44145292394302		 Val Algebraic dist: 72.0674358865489
             	RE1 dist: 3222.9142922794117		 Val RE1 dist: 7168.116168478261
             	SED dist: 5.124421063591452		 Val SED dist: 11.900398586107338

Epoch 29/4001: 	Training Loss: 2.220480301800896		 Val Loss: 5.604400634765625
             	Training MAE: 0.2638503313064575		 Val MAE: 0.2084605097770691
             	Algebraic dist: 42.76789766199448		 Val Algebraic dist: 53.78932787024456
             	RE1 dist: 2362.6870404411766		 Val RE1 dist: 4787.601902173913
             	SED dist: 4.0303044038660385		 Val SED dist: 10.9220959207286

Epoch 30/4001: 	Training Loss: 3.1370086669921875		 Val Loss: 6.024445906929348
             	Training MAE: 0.2605084776878357		 Val MAE: 0.2521158456802368
             	Algebraic dist: 50.161703670726105		 Val Algebraic dist: 44.19621210512908
             	RE1 dist: 3177.615349264706		 Val RE1 dist: 2642.835258152174
             	SED dist: 5.871494966394761		 Val SED dist: 11.656336245329484

Epoch 31/4001: 	Training Loss: 2.13896650426528		 Val Loss: 7.1209278935971465
             	Training MAE: 0.2662736475467682		 Val MAE: 0.24956855177879333
             	Algebraic dist: 42.99331485523897		 Val Algebraic dist: 69.41075598675272
             	RE1 dist: 2220.7419577205883		 Val RE1 dist: 7733.305706521739
             	SED dist: 3.867522295783548		 Val SED dist: 13.87952190896739

Epoch 32/4001: 	Training Loss: 2.2149124145507812		 Val Loss: 6.500183768894361
             	Training MAE: 0.26035162806510925		 Val MAE: 0.31193140149116516
             	Algebraic dist: 43.969550637637866		 Val Algebraic dist: 63.86038340692935
             	RE1 dist: 2419.423023897059		 Val RE1 dist: 6390.365489130435
             	SED dist: 4.039979822495404		 Val SED dist: 12.476259977921195

Epoch 33/4001: 	Training Loss: 2.78907932954676		 Val Loss: 6.524118838102921
             	Training MAE: 0.25381240248680115		 Val MAE: 0.25476470589637756
             	Algebraic dist: 47.10061825022978		 Val Algebraic dist: 72.87668244735055
             	RE1 dist: 2741.5581341911766		 Val RE1 dist: 7612.77785326087
             	SED dist: 5.193669487448299		 Val SED dist: 12.68288919200068

Epoch 34/4001: 	Training Loss: 2.948161854463465		 Val Loss: 5.82453785771909
             	Training MAE: 0.2648393213748932		 Val MAE: 0.24002878367900848
             	Algebraic dist: 51.09869025735294		 Val Algebraic dist: 55.39354407269022
             	RE1 dist: 3338.904181985294		 Val RE1 dist: 4846.141983695652
             	SED dist: 5.495765237247243		 Val SED dist: 11.308798085088315

Epoch 35/4001: 	Training Loss: 2.6081015642951515		 Val Loss: 7.71548727284307
             	Training MAE: 0.26700958609580994		 Val MAE: 0.24570253491401672
             	Algebraic dist: 48.78954719094669		 Val Algebraic dist: 55.4127197265625
             	RE1 dist: 3468.9204963235293		 Val RE1 dist: 4705.994565217391
             	SED dist: 4.816129347857307		 Val SED dist: 15.067029870074728

Epoch 36/4001: 	Training Loss: 2.3736769732306984		 Val Loss: 5.400216144064198
             	Training MAE: 0.2591902017593384		 Val MAE: 0.22403037548065186
             	Algebraic dist: 43.52497774011948		 Val Algebraic dist: 53.85795792289402
             	RE1 dist: 2407.799632352941		 Val RE1 dist: 4590.609035326087
             	SED dist: 4.369422912597656		 Val SED dist: 10.50006103515625

Epoch 37/4001: 	Training Loss: 2.058806251077091		 Val Loss: 5.8043060302734375
             	Training MAE: 0.26217544078826904		 Val MAE: 0.22695405781269073
             	Algebraic dist: 40.56531120749081		 Val Algebraic dist: 51.97421131963315
             	RE1 dist: 2103.826286764706		 Val RE1 dist: 4125.487092391304
             	SED dist: 3.732875150792739		 Val SED dist: 11.301313317340353

Epoch 38/4001: 	Training Loss: 2.102639590992647		 Val Loss: 5.674457715905231
             	Training MAE: 0.25613465905189514		 Val MAE: 0.2128608375787735
             	Algebraic dist: 41.5078555836397		 Val Algebraic dist: 40.54380997367527
             	RE1 dist: 2198.392463235294		 Val RE1 dist: 1654.320652173913
             	SED dist: 3.837689119226792		 Val SED dist: 11.058440498683764

Epoch 39/4001: 	Training Loss: 1.9642158957088696		 Val Loss: 5.582011347231657
             	Training MAE: 0.26143670082092285		 Val MAE: 0.2473124861717224
             	Algebraic dist: 39.97280704273897		 Val Algebraic dist: 48.67416779891305
             	RE1 dist: 2115.329273897059		 Val RE1 dist: 3690.0893342391305
             	SED dist: 3.5517578125		 Val SED dist: 10.810355808423912

Epoch 40/4001: 	Training Loss: 1.7925050398882698		 Val Loss: 4.956608979598336
             	Training MAE: 0.2549768090248108		 Val MAE: 0.2447819858789444
             	Algebraic dist: 36.981973087086395		 Val Algebraic dist: 66.74064304517663
             	RE1 dist: 1701.2905560661766		 Val RE1 dist: 5281.412364130435
             	SED dist: 3.2232515671673942		 Val SED dist: 9.593974237856658

Epoch 41/4001: 	Training Loss: 1.962234048282399		 Val Loss: 5.91789842688519
             	Training MAE: 0.2574813663959503		 Val MAE: 0.20613665878772736
             	Algebraic dist: 41.1582821116728		 Val Algebraic dist: 56.38827912703805
             	RE1 dist: 2233.5415900735293		 Val RE1 dist: 4254.012567934783
             	SED dist: 3.5576753055348114		 Val SED dist: 11.586937945822012

