###########################################################################################################################################################

        auged__ learning rate: 5e-05, lr_decay: 0.85, mlp_hidden_sizes: [1024, 512], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 32, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False, weight_decay: 5e-05
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.05, ALG_COEFF: 0, L2_coeff: 0.5, huber_coeff: 0.5, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None, seq_ratio: 0.3, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0')

algebraic_truth: 0.016720653737632974		 val_algebraic_truth: 0.01726637056895665
             Algebraic sqr dist: 9022.364077669903	  Val Algebraic sqr dist: 13670.198214285714
             RE1 dist: 4511.1820388349515		 Val RE1 dist: 6835.099107142857
             SED dist: 4.611310347770024		 Val SED dist: 7.431656319754464

Epoch 11/1100: Training Loss: 0.2703901494590982		 Val Loss: 0.3922717775617327
             Training MAE: 0.18069539964199066		 Val MAE: 0.17602558434009552
             Algebraic dist: 60.65992870145631		 Val Algebraic dist: 78.89515206473214
             Algebraic sqr dist: 9051.87317961165	  Val Algebraic sqr dist: 14524.67857142857
             RE1 dist: 4525.936589805825		 Val RE1 dist: 7262.339732142857
             SED dist: 4.517963298316141		 Val SED dist: 6.999277605329241

Epoch 12/1100: Training Loss: 0.26317707543234226		 Val Loss: 0.46229444231305805
             Training MAE: 0.17108292877674103		 Val MAE: 0.16848544776439667
             Algebraic dist: 60.59124696601942		 Val Algebraic dist: 88.92428850446429
             Algebraic sqr dist: 9126.546723300971	  Val Algebraic sqr dist: 22466.866071428572
             RE1 dist: 4563.273361650486		 Val RE1 dist: 11233.433035714286
             SED dist: 4.455829509253641		 Val SED dist: 8.46261247907366

Epoch 13/1100: Training Loss: 0.2728771839327025		 Val Loss: 0.35541305541992185
             Training MAE: 0.16426892578601837		 Val MAE: 0.1604582816362381
             Algebraic dist: 62.96272944478155		 Val Algebraic dist: 76.14276646205357
             Algebraic sqr dist: 9833.927791262136	  Val Algebraic sqr dist: 13989.558928571429
             RE1 dist: 4916.964199029127		 Val RE1 dist: 6994.779464285714
             SED dist: 4.700454860057645		 Val SED dist: 6.377378191266741

Epoch 14/1100: Training Loss: 0.24274985304156554		 Val Loss: 0.37658933912004744
             Training MAE: 0.15346936881542206		 Val MAE: 0.15014421939849854
             Algebraic dist: 57.963900371662625		 Val Algebraic dist: 76.64377790178571
             Algebraic sqr dist: 8332.733616504855	  Val Algebraic sqr dist: 15923.9
             RE1 dist: 4166.366808252427		 Val RE1 dist: 7961.95
             SED dist: 4.174065451020176		 Val SED dist: 6.882304600306919

Epoch 15/1100: Training Loss: 0.2454098821843712		 Val Loss: 0.3945615495954241
             Training MAE: 0.14507275819778442		 Val MAE: 0.13980698585510254
             Algebraic dist: 57.603326001213595		 Val Algebraic dist: 77.38048270089286
             Algebraic sqr dist: 8260.259101941747	  Val Algebraic sqr dist: 12110.574107142857
             RE1 dist: 4130.129550970873		 Val RE1 dist: 6055.287053571428
             SED dist: 4.286803902931584		 Val SED dist: 7.303287615094866

Epoch 16/1100: Training Loss: 0.23531848944506598		 Val Loss: 0.3633124760219029
             Training MAE: 0.13575564324855804		 Val MAE: 0.13342581689357758
             Algebraic dist: 55.23490594660194		 Val Algebraic dist: 73.86916852678571
             Algebraic sqr dist: 7504.9557038834955	  Val Algebraic sqr dist: 11937.673214285714
             RE1 dist: 3752.4778519417478		 Val RE1 dist: 5968.836607142857
             SED dist: 4.144395550477852		 Val SED dist: 6.722107805524554

Epoch 17/1100: Training Loss: 0.2365550994873047		 Val Loss: 0.3793848855154855
             Training MAE: 0.1289292871952057		 Val MAE: 0.1278948038816452
             Algebraic dist: 54.71693909283981		 Val Algebraic dist: 76.47235630580357
             Algebraic sqr dist: 7396.551577669903	  Val Algebraic sqr dist: 11142.467857142858
             RE1 dist: 3698.2757888349515		 Val RE1 dist: 5571.234375
             SED dist: 4.212425454148969		 Val SED dist: 7.0802847726004465

Epoch 18/1100: Training Loss: 0.23297474685224515		 Val Loss: 0.3487456185477121
             Training MAE: 0.12419748306274414		 Val MAE: 0.11881004273891449
             Algebraic dist: 54.16747572815534		 Val Algebraic dist: 68.493896484375
             Algebraic sqr dist: 7187.902912621359	  Val Algebraic sqr dist: 11645.792857142857
             RE1 dist: 3593.9514563106795		 Val RE1 dist: 5822.896428571428
             SED dist: 4.167129072170813		 Val SED dist: 6.507510811941964

Epoch 19/1100: Training Loss: 0.2388480288311116		 Val Loss: 0.3467944008963449
             Training MAE: 0.11836705356836319		 Val MAE: 0.11959397792816162
             Algebraic dist: 53.67472409739078		 Val Algebraic dist: 69.33392159598215
             Algebraic sqr dist: 7108.531553398058	  Val Algebraic sqr dist: 9831.89375
             RE1 dist: 3554.265776699029		 Val RE1 dist: 4915.947767857143
             SED dist: 4.321905043518659		 Val SED dist: 6.48357195172991

Epoch 20/1100: Training Loss: 0.2362441275883647		 Val Loss: 0.3356957026890346
             Training MAE: 0.11526872217655182		 Val MAE: 0.11640537530183792
             Algebraic dist: 52.62827575091019		 Val Algebraic dist: 66.10407366071429
             Algebraic sqr dist: 6676.591019417476	  Val Algebraic sqr dist: 9879.323214285714
             RE1 dist: 3338.295509708738		 Val RE1 dist: 4939.662053571428
             SED dist: 4.292416470722087		 Val SED dist: 6.285206821986607

Epoch 21/1100: Training Loss: 0.23904793007859906		 Val Loss: 0.3470987864903041
             Training MAE: 0.11271791905164719		 Val MAE: 0.11212299019098282
             Algebraic dist: 52.583202176881066		 Val Algebraic dist: 65.14785853794643
             Algebraic sqr dist: 6644.42536407767	  Val Algebraic sqr dist: 10582.582142857143
             RE1 dist: 3322.212985436893		 Val RE1 dist: 5291.291071428572
             SED dist: 4.364581061798392		 Val SED dist: 6.531961059570312

Epoch 22/1100: Training Loss: 0.21718280755200434		 Val Loss: 0.33650668007986884
             Training MAE: 0.1082630455493927		 Val MAE: 0.10791905224323273
             Algebraic dist: 48.422922671419904		 Val Algebraic dist: 63.19917689732143
             Algebraic sqr dist: 5749.730582524272	  Val Algebraic sqr dist: 9076.33125
             RE1 dist: 2874.8658980582522		 Val RE1 dist: 4538.165625
             SED dist: 3.951544900542324		 Val SED dist: 6.346570696149554

Epoch 23/1100: Training Loss: 0.23671076135727967		 Val Loss: 0.3993804931640625
             Training MAE: 0.10566429048776627		 Val MAE: 0.10617328435182571
             Algebraic dist: 50.264838061286405		 Val Algebraic dist: 69.59324079241071
             Algebraic sqr dist: 6124.803398058252	  Val Algebraic sqr dist: 9638.357142857143
             RE1 dist: 3062.401699029126		 Val RE1 dist: 4819.178125
             SED dist: 4.359544772546268		 Val SED dist: 7.61219482421875

Epoch 24/1100: Training Loss: 0.22888687281932646		 Val Loss: 0.47992379324776785
             Training MAE: 0.10475616157054901		 Val MAE: 0.10131514817476273
             Algebraic dist: 48.912464919599515		 Val Algebraic dist: 80.47473493303572
             Algebraic sqr dist: 5822.19781553398	  Val Algebraic sqr dist: 11040.505357142858
             RE1 dist: 2911.099514563107		 Val RE1 dist: 5520.253125
             SED dist: 4.210140783809921		 Val SED dist: 9.245257568359374

Epoch 25/1100: Training Loss: 0.22363544204860059		 Val Loss: 0.3283556256975446
             Training MAE: 0.10239318758249283		 Val MAE: 0.10221410542726517
             Algebraic dist: 47.80922898968446		 Val Algebraic dist: 61.63261021205357
             Algebraic sqr dist: 5538.756674757282	  Val Algebraic sqr dist: 7884.645535714286
             RE1 dist: 2769.378337378641		 Val RE1 dist: 3942.322767857143
             SED dist: 4.118450868476942		 Val SED dist: 6.216278948102679

Epoch 26/1100: Training Loss: 0.2120750205030719		 Val Loss: 0.33748433249337334
             Training MAE: 0.09869972616434097		 Val MAE: 0.09792651981115341
             Algebraic dist: 45.31006333434466		 Val Algebraic dist: 59.92763671875
             Algebraic sqr dist: 5092.925970873786	  Val Algebraic sqr dist: 8064.128571428571
             RE1 dist: 2546.462985436893		 Val RE1 dist: 4032.0642857142857
             SED dist: 3.9033253493818263		 Val SED dist: 6.419532557896205

Epoch 27/1100: Training Loss: 0.22130701379868592		 Val Loss: 0.4119276591709682
             Training MAE: 0.09704436361789703		 Val MAE: 0.09808839112520218
             Algebraic dist: 45.80212757888349		 Val Algebraic dist: 69.15738002232143
             Algebraic sqr dist: 5072.700849514563	  Val Algebraic sqr dist: 8582.341964285713
             RE1 dist: 2536.3504247572814		 Val RE1 dist: 4291.170982142857
             SED dist: 4.103118007622876		 Val SED dist: 7.914530726841518

Epoch 28/1100: Training Loss: 0.22571543350960444		 Val Loss: 0.3415388379778181
             Training MAE: 0.0974937379360199		 Val MAE: 0.09840526431798935
             Algebraic dist: 46.424875796419904		 Val Algebraic dist: 58.66509486607143
             Algebraic sqr dist: 5228.8695388349515	  Val Algebraic sqr dist: 7863.4830357142855
             RE1 dist: 2614.4347694174758		 Val RE1 dist: 3931.7415178571428
             SED dist: 4.189132542286105		 Val SED dist: 6.507451520647321

Epoch 29/1100: Training Loss: 0.19846662502844356		 Val Loss: 0.4950653076171875
             Training MAE: 0.09357655048370361		 Val MAE: 0.09438466280698776
             Algebraic dist: 41.67601353913835		 Val Algebraic dist: 77.03570033482143
             Algebraic sqr dist: 4323.317050970873	  Val Algebraic sqr dist: 10404.549107142857
             RE1 dist: 2161.6585254854367		 Val RE1 dist: 5202.274553571428
             SED dist: 3.6621040418310074		 Val SED dist: 9.598141043526786

Epoch 30/1100: Training Loss: 0.20840957789745146		 Val Loss: 0.34951035635811945
             Training MAE: 0.09172336757183075		 Val MAE: 0.09723243862390518
             Algebraic dist: 42.13111536711165		 Val Algebraic dist: 58.0038818359375
             Algebraic sqr dist: 4416.752427184466	  Val Algebraic sqr dist: 8893.358928571428
             RE1 dist: 2208.376213592233		 Val RE1 dist: 4446.679464285714
             SED dist: 3.8730249497496967		 Val SED dist: 6.68408944266183

Epoch 31/1100: Training Loss: 0.20254314755930483		 Val Loss: 0.35538057599748885
             Training MAE: 0.09125768393278122		 Val MAE: 0.09362248331308365
             Algebraic dist: 40.95047500758495		 Val Algebraic dist: 56.820218331473214
             Algebraic sqr dist: 4168.860436893204	  Val Algebraic sqr dist: 8307.449107142857
             RE1 dist: 2084.430218446602		 Val RE1 dist: 4153.724553571428
             SED dist: 3.7622745847239076		 Val SED dist: 6.816464233398437

Epoch 32/1100: Training Loss: 0.1944745813758628		 Val Loss: 0.36305051531110494
             Training MAE: 0.0881529226899147		 Val MAE: 0.08925367146730423
             Algebraic dist: 39.072803682493934		 Val Algebraic dist: 57.137095424107144
             Algebraic sqr dist: 3808.29338592233	  Val Algebraic sqr dist: 8706.850892857143
             RE1 dist: 1904.146692961165		 Val RE1 dist: 4353.425446428571
             SED dist: 3.615921464938562		 Val SED dist: 6.988983590262277

Epoch 33/1100: Training Loss: 0.21944557115869615		 Val Loss: 0.36268512180873325
             Training MAE: 0.0877053439617157		 Val MAE: 0.09144187718629837
             Algebraic dist: 42.05755081917476		 Val Algebraic dist: 57.15867396763393
             Algebraic sqr dist: 4328.229975728155	  Val Algebraic sqr dist: 6689.249107142857
             RE1 dist: 2164.1149878640776		 Val RE1 dist: 3344.6245535714284
             SED dist: 4.120676873957069		 Val SED dist: 6.977374703543527

Epoch 34/1100: Training Loss: 0.23171473012387173		 Val Loss: 0.39315665108816966
             Training MAE: 0.08958466351032257		 Val MAE: 0.09158390015363693
             Algebraic dist: 44.10260069023058		 Val Algebraic dist: 61.52527204241071
             Algebraic sqr dist: 4778.5182038834955	  Val Algebraic sqr dist: 7252.254017857143
             RE1 dist: 2389.2591019417478		 Val RE1 dist: 3626.1270089285713
             SED dist: 4.356175691178701		 Val SED dist: 7.581105259486607

Epoch 35/1100: Training Loss: 0.19688391454011492		 Val Loss: 0.3183784757341657
             Training MAE: 0.086666539311409		 Val MAE: 0.0888022854924202
             Algebraic dist: 39.426807588743934		 Val Algebraic dist: 52.972202845982146
             Algebraic sqr dist: 3848.089199029126	  Val Algebraic sqr dist: 6730.833035714286
             RE1 dist: 1924.0447512135922		 Val RE1 dist: 3365.416517857143
             SED dist: 3.6683548121776397		 Val SED dist: 6.0979073660714285

Epoch 36/1100: Training Loss: 0.19867378531150448		 Val Loss: 0.39231766292027065
             Training MAE: 0.08675618469715118		 Val MAE: 0.08758175373077393
             Algebraic dist: 39.05576835558252		 Val Algebraic dist: 59.92255859375
             Algebraic sqr dist: 3729.8701456310678	  Val Algebraic sqr dist: 9496.434821428571
             RE1 dist: 1864.9350728155339		 Val RE1 dist: 4748.217857142857
             SED dist: 3.7107858009708736		 Val SED dist: 7.580144391741071

Epoch 37/1100: Training Loss: 0.19848817991978915		 Val Loss: 0.4379438945225307
             Training MAE: 0.08512759953737259		 Val MAE: 0.08410409837961197
             Algebraic dist: 38.765451968294904		 Val Algebraic dist: 65.73669084821428
             Algebraic sqr dist: 3731.993932038835	  Val Algebraic sqr dist: 7380.746875
             RE1 dist: 1865.9969660194174		 Val RE1 dist: 3690.3732142857143
             SED dist: 3.7127534440420207		 Val SED dist: 8.505363246372768

Epoch 38/1100: Training Loss: 0.19571393207438942		 Val Loss: 0.3118710654122489
             Training MAE: 0.08393068611621857		 Val MAE: 0.08613225817680359
             Algebraic dist: 38.011320540048544		 Val Algebraic dist: 51.03088727678571
             Algebraic sqr dist: 3555.402609223301	  Val Algebraic sqr dist: 5998.320089285714
             RE1 dist: 1777.7013046116506		 Val RE1 dist: 2999.160267857143
             SED dist: 3.6635351088440533		 Val SED dist: 5.982590157645089

Epoch 39/1100: Training Loss: 0.19125718051947435		 Val Loss: 0.3601006371634347
             Training MAE: 0.08311990648508072		 Val MAE: 0.08465737104415894
             Algebraic dist: 36.94757850424757		 Val Algebraic dist: 54.26957659040178
             Algebraic sqr dist: 3390.9811893203882	  Val Algebraic sqr dist: 8012.6107142857145
             RE1 dist: 1695.4905946601941		 Val RE1 dist: 4006.3053571428572
             SED dist: 3.580773214692051		 Val SED dist: 6.954705374581473

Epoch 40/1100: Training Loss: 0.1959862384981322		 Val Loss: 0.31935571943010604
             Training MAE: 0.0827275812625885		 Val MAE: 0.08394872397184372
             Algebraic dist: 37.60372421116505		 Val Algebraic dist: 50.68468540736607
             Algebraic sqr dist: 3504.0163834951454	  Val Algebraic sqr dist: 5977.1732142857145
             RE1 dist: 1752.0081917475727		 Val RE1 dist: 2988.5866071428572
             SED dist: 3.6770535070919297		 Val SED dist: 6.144018118722098

Epoch 41/1100: Training Loss: 0.19460089229842992		 Val Loss: 0.3940361567905971
             Training MAE: 0.08174874633550644		 Val MAE: 0.08258622139692307
             Algebraic dist: 36.868358426881066		 Val Algebraic dist: 56.568819754464286
             Algebraic sqr dist: 3356.194781553398	  Val Algebraic sqr dist: 8686.074107142857
             RE1 dist: 1678.097390776699		 Val RE1 dist: 4343.037053571428
             SED dist: 3.6568200565078883		 Val SED dist: 7.643053327287946

Epoch 42/1100: Training Loss: 0.21078013447881902		 Val Loss: 0.42868829454694474
             Training MAE: 0.08142798393964767		 Val MAE: 0.08323588222265244
             Algebraic dist: 38.40360711847694		 Val Algebraic dist: 63.09760044642857
             Algebraic sqr dist: 3630.3683252427186	  Val Algebraic sqr dist: 7000.912946428572
             RE1 dist: 1815.1841626213593		 Val RE1 dist: 3500.456473214286
             SED dist: 3.983717242490898		 Val SED dist: 8.335741315569196

Epoch 43/1100: Training Loss: 0.20252264819098909		 Val Loss: 0.4656029292515346
             Training MAE: 0.08223092555999756		 Val MAE: 0.08400557935237885
             Algebraic dist: 37.512662128337375		 Val Algebraic dist: 64.18796735491071
             Algebraic sqr dist: 3510.2251213592235	  Val Algebraic sqr dist: 7376.8267857142855
             RE1 dist: 1755.1125606796118		 Val RE1 dist: 3688.4133928571428
             SED dist: 3.8139224746852247		 Val SED dist: 9.071056256975446

Epoch 44/1100: Training Loss: 0.1963051916326134		 Val Loss: 0.3510399954659598
             Training MAE: 0.08162867277860641		 Val MAE: 0.07898421585559845
             Algebraic dist: 36.99691387287621		 Val Algebraic dist: 52.41471470424107
             Algebraic sqr dist: 3328.142597087379	  Val Algebraic sqr dist: 5681.574107142857
             RE1 dist: 1664.0712985436894		 Val RE1 dist: 2840.7870535714287
             SED dist: 3.6925991021313713		 Val SED dist: 6.792072841099331

Epoch 45/1100: Training Loss: 0.18476312137344508		 Val Loss: 0.3236503601074219
             Training MAE: 0.08099286258220673		 Val MAE: 0.07999838143587112
             Algebraic dist: 35.27016411938713		 Val Algebraic dist: 49.721282087053574
             Algebraic sqr dist: 3075.462682038835	  Val Algebraic sqr dist: 5249.975
             RE1 dist: 1537.7313410194174		 Val RE1 dist: 2624.9875
             SED dist: 3.4642736934921117		 Val SED dist: 6.244863891601563

Epoch 46/1100: Training Loss: 0.17896255937594813		 Val Loss: 0.36221109117780415
             Training MAE: 0.08039142191410065		 Val MAE: 0.07819690555334091
             Algebraic dist: 33.96238575166869		 Val Algebraic dist: 51.511136300223214
             Algebraic sqr dist: 2915.7718446601943	  Val Algebraic sqr dist: 7160.767410714286
             RE1 dist: 1457.8859223300972		 Val RE1 dist: 3580.383705357143
             SED dist: 3.3533908881030037		 Val SED dist: 7.023099626813616

Epoch 47/1100: Training Loss: 0.18694264680436515		 Val Loss: 0.36712466648646763
             Training MAE: 0.07895980775356293		 Val MAE: 0.0813438892364502
             Algebraic dist: 34.929009594963595		 Val Algebraic dist: 52.14366280691964
             Algebraic sqr dist: 3001.241504854369	  Val Algebraic sqr dist: 7295.837053571428
             RE1 dist: 1500.6207524271845		 Val RE1 dist: 3647.918526785714
             SED dist: 3.5187443112864076		 Val SED dist: 7.117663138253349

Epoch 48/1100: Training Loss: 0.1865730841182968		 Val Loss: 0.3174836839948382
             Training MAE: 0.07927236706018448		 Val MAE: 0.08032234758138657
             Algebraic dist: 34.37711193492112		 Val Algebraic dist: 47.414208984375
             Algebraic sqr dist: 2918.3030946601943	  Val Algebraic sqr dist: 5536.812946428571
             RE1 dist: 1459.1515473300972		 Val RE1 dist: 2768.4069196428572
             SED dist: 3.5131252251782463		 Val SED dist: 6.128598894391741

Epoch 49/1100: Training Loss: 0.18179800903912888		 Val Loss: 0.3738016401018415
             Training MAE: 0.07909057289361954		 Val MAE: 0.07805188000202179
             Algebraic dist: 33.67944098907767		 Val Algebraic dist: 51.53167898995536
             Algebraic sqr dist: 2854.5940533980583	  Val Algebraic sqr dist: 7238.880357142857
             RE1 dist: 1427.2970266990292		 Val RE1 dist: 3619.440625
             SED dist: 3.4194543338516383		 Val SED dist: 7.264508492606026

Epoch 50/1100: Training Loss: 0.18435724499156175		 Val Loss: 0.31327887943812777
             Training MAE: 0.07896960526704788		 Val MAE: 0.08188426494598389
             Algebraic dist: 33.66884101941748		 Val Algebraic dist: 48.538916015625
             Algebraic sqr dist: 2843.1089199029125	  Val Algebraic sqr dist: 4595.471428571429
             RE1 dist: 1421.5544599514562		 Val RE1 dist: 2297.7357142857145
             SED dist: 3.473031349552488		 Val SED dist: 6.041637311662947

Epoch 51/1100: Training Loss: 0.17552985033942659		 Val Loss: 0.30916674477713446
             Training MAE: 0.07807433605194092		 Val MAE: 0.07679285854101181
             Algebraic dist: 32.540622155643206		 Val Algebraic dist: 46.285654994419644
             Algebraic sqr dist: 2657.682949029126	  Val Algebraic sqr dist: 5267.838839285714
             RE1 dist: 1328.841474514563		 Val RE1 dist: 2633.919419642857
             SED dist: 3.299629581784739		 Val SED dist: 5.974297659737723

Epoch 52/1100: Training Loss: 0.17306450038280302		 Val Loss: 0.3034567424229213
             Training MAE: 0.0771077498793602		 Val MAE: 0.07769136130809784
             Algebraic dist: 31.73531837833738		 Val Algebraic dist: 44.764435686383926
             Algebraic sqr dist: 2552.769417475728	  Val Algebraic sqr dist: 4642.672321428571
             RE1 dist: 1276.384708737864		 Val RE1 dist: 2321.3363839285716
             SED dist: 3.2559612977851944		 Val SED dist: 5.86041259765625

Epoch 53/1100: Training Loss: 0.18786893307584004		 Val Loss: 0.3155005863734654
             Training MAE: 0.07672581821680069		 Val MAE: 0.07472329586744308
             Algebraic dist: 33.45404467536408		 Val Algebraic dist: 46.023978097098215
             Algebraic sqr dist: 2775.1750606796118	  Val Algebraic sqr dist: 4659.088392857143
             RE1 dist: 1387.5875303398059		 Val RE1 dist: 2329.544419642857
             SED dist: 3.5539429303511834		 Val SED dist: 6.108848789760045

Epoch 54/1100: Training Loss: 0.18401508886837264		 Val Loss: 0.32146263122558594
             Training MAE: 0.07712025940418243		 Val MAE: 0.0771089419722557
             Algebraic dist: 33.14601031553398		 Val Algebraic dist: 46.672635323660714
             Algebraic sqr dist: 2713.3683252427186	  Val Algebraic sqr dist: 4901.606696428571
             RE1 dist: 1356.6841626213593		 Val RE1 dist: 2450.8033482142855
             SED dist: 3.4758997056090717		 Val SED dist: 6.219879150390625

Epoch 55/1100: Training Loss: 0.17105845108772944		 Val Loss: 0.31778174809047155
             Training MAE: 0.07673092931509018		 Val MAE: 0.07835347205400467
             Algebraic dist: 31.219868780339805		 Val Algebraic dist: 45.64930594308036
             Algebraic sqr dist: 2444.9528216019417	  Val Algebraic sqr dist: 4503.835267857143
             RE1 dist: 1222.4764108009708		 Val RE1 dist: 2251.9176339285714
             SED dist: 3.2189325128944173		 Val SED dist: 6.146973092215402

Epoch 56/1100: Training Loss: 0.17650878313675666		 Val Loss: 0.3241841997419085
             Training MAE: 0.0763339251279831		 Val MAE: 0.07576475292444229
             Algebraic dist: 31.48336525333738		 Val Algebraic dist: 46.27433384486607
             Algebraic sqr dist: 2511.466777912621	  Val Algebraic sqr dist: 4467.304910714286
             RE1 dist: 1255.7333889563106		 Val RE1 dist: 2233.652455357143
             SED dist: 3.331180313258495		 Val SED dist: 6.281584821428571

Epoch 57/1100: Training Loss: 0.1746615807986954		 Val Loss: 0.3109215327671596
             Training MAE: 0.07659890502691269		 Val MAE: 0.07457712292671204
             Algebraic dist: 31.33883874393204		 Val Algebraic dist: 44.018788364955356
             Algebraic sqr dist: 2438.569629854369	  Val Algebraic sqr dist: 4715.601785714286
             RE1 dist: 1219.284890776699		 Val RE1 dist: 2357.8011160714286
