###########################################################################################################################################################

 learning rate: 0.0001, mlp_hidden_sizes: [1024, 512], jump_frames: 6, use_reconstruction_layer: True
batch_size: 8, norm: True, train_seqeunces: [0, 2, 3, 5], val_sequences: [6, 7, 8], RL_TEST_NAMES: ['fe2fadf89a84e92a', 'f01e8b6f8e10fdd9', 'f1ee9dc6135e5307', 'a41df4fa06fd391b', 'bc0ebb7482f14795', '9bdd34e784c04e3a', '98ebee1c36ecec55'], dataset: Stereo,
average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, part: mid, get_old_path: False,
RE1 coeff: 0 SED coeff: 0.5, ALG_COEFF: 0, L2_coeff: 1, huber_coeff: 1, frozen layers: 8, trained vit: plots/Affine/BS_32__lr_6e-05__train_size_9216__CLIP__alpha_10__conv__original_rotated/model.pth,
crop: 224 resize: 256, use conv: True pretrained: None, train_size: 0.015, norm_mean: tensor([0.4815, 0.4578, 0.4082], device='cuda:0'), norm_std: tensor([0.2686, 0.2613, 0.2758], device='cuda:0'), sched: None seed: 42, 

algebraic_truth: 0.01665814071893692		 val_algebraic_truth: 0.01737116277217865
             	Algebraic dist: 37.423651123046874		 Val Algebraic dist: 68.44042096819196
             	RE1 dist: 1421.43193359375		 Val RE1 dist: 4458.374441964285
             	SED dist: 2.285915565490723		 Val SED dist: 9.693454197474889

Epoch 56/20000: Training Loss: 1.3228567123413086		 Val Loss: 4.578244890485491
             	Training MAE: 0.20095999538898468		 Val MAE: 0.20419880747795105
             	Algebraic dist: 38.25972900390625		 Val Algebraic dist: 63.94846888950893
             	RE1 dist: 1488.2841796875		 Val RE1 dist: 4000.6690848214284
             	SED dist: 2.388709831237793		 Val SED dist: 8.892948695591517

Epoch 57/20000: Training Loss: 1.252960777282715		 Val Loss: 4.698389325823102
             	Training MAE: 0.2010185271501541		 Val MAE: 0.20378652215003967
             	Algebraic dist: 37.21830749511719		 Val Algebraic dist: 65.14392525809151
             	RE1 dist: 1400.2048828125		 Val RE1 dist: 4548.486607142857
             	SED dist: 2.249345397949219		 Val SED dist: 9.134689331054688

Epoch 58/20000: Training Loss: 1.2824678421020508		 Val Loss: 4.427686146327427
             	Training MAE: 0.2007875293493271		 Val MAE: 0.20458896458148956
             	Algebraic dist: 37.17454528808594		 Val Algebraic dist: 65.76251656668526
             	RE1 dist: 1452.9029296875		 Val RE1 dist: 4075.356026785714
             	SED dist: 2.3092252731323244		 Val SED dist: 8.591467721121651

Epoch 59/20000: Training Loss: 1.1757218360900878		 Val Loss: 5.060247693743024
             	Training MAE: 0.20124374330043793		 Val MAE: 0.20392586290836334
             	Algebraic dist: 34.86539001464844		 Val Algebraic dist: 67.63432094029018
             	RE1 dist: 1271.755078125		 Val RE1 dist: 4604.555803571428
             	SED dist: 2.095035362243652		 Val SED dist: 9.859204973493304

Epoch 60/20000: Training Loss: 1.1905113220214845		 Val Loss: 4.6537017822265625
             	Training MAE: 0.20094908773899078		 Val MAE: 0.20366451144218445
             	Algebraic dist: 35.249365234375		 Val Algebraic dist: 65.20967320033482
             	RE1 dist: 1317.3966796875		 Val RE1 dist: 4508.208147321428
             	SED dist: 2.125986099243164		 Val SED dist: 9.046937125069755

Epoch 61/20000: Training Loss: 1.329392910003662		 Val Loss: 4.683019910539899
             	Training MAE: 0.20044195652008057		 Val MAE: 0.2043815553188324
             	Algebraic dist: 38.41610412597656		 Val Algebraic dist: 70.12930733816964
             	RE1 dist: 1547.70126953125		 Val RE1 dist: 4100.077287946428
             	SED dist: 2.405294418334961		 Val SED dist: 9.104581560407366

Epoch 62/20000: Training Loss: 1.3597521781921387		 Val Loss: 5.355213165283203
             	Training MAE: 0.20092417299747467		 Val MAE: 0.20370976626873016
             	Algebraic dist: 38.8038818359375		 Val Algebraic dist: 66.96848842075893
             	RE1 dist: 1503.72998046875		 Val RE1 dist: 4959.90234375
             	SED dist: 2.464891052246094		 Val SED dist: 10.450113568987165

Epoch 63/20000: Training Loss: 1.248298454284668		 Val Loss: 5.249553680419922
             	Training MAE: 0.20123113691806793		 Val MAE: 0.20413491129875183
             	Algebraic dist: 36.429168701171875		 Val Algebraic dist: 67.93341936383929
             	RE1 dist: 1403.51865234375		 Val RE1 dist: 4540.162946428572
             	SED dist: 2.241515350341797		 Val SED dist: 10.238543919154576

Epoch 64/20000: Training Loss: 1.183387851715088		 Val Loss: 4.803915841238839
             	Training MAE: 0.2014903575181961		 Val MAE: 0.2048923373222351
             	Algebraic dist: 34.9695556640625		 Val Algebraic dist: 66.89874267578125
             	RE1 dist: 1233.8984375		 Val RE1 dist: 4150.071428571428
             	SED dist: 2.111118698120117		 Val SED dist: 9.34596688406808

Epoch 65/20000: Training Loss: 1.2828904151916505		 Val Loss: 4.341682706560407
             	Training MAE: 0.20152507722377777		 Val MAE: 0.20364364981651306
             	Algebraic dist: 36.80281372070313		 Val Algebraic dist: 64.35255214146206
             	RE1 dist: 1388.38486328125		 Val RE1 dist: 3811.119140625
             	SED dist: 2.3102275848388674		 Val SED dist: 8.425150190080915

Epoch 66/20000: Training Loss: 1.3439005851745605		 Val Loss: 4.616636548723493
             	Training MAE: 0.1999046355485916		 Val MAE: 0.20295916497707367
             	Algebraic dist: 38.847705078125		 Val Algebraic dist: 65.6676025390625
             	RE1 dist: 1518.64375		 Val RE1 dist: 4178.728794642857
             	SED dist: 2.437002182006836		 Val SED dist: 8.977145603724889

Epoch 67/20000: Training Loss: 1.1919499397277833		 Val Loss: 4.842184339250837
             	Training MAE: 0.2004566192626953		 Val MAE: 0.2033015936613083
             	Algebraic dist: 34.47979736328125		 Val Algebraic dist: 63.53492954799107
             	RE1 dist: 1213.55966796875		 Val RE1 dist: 4260.059151785715
             	SED dist: 2.132399559020996		 Val SED dist: 9.427361624581474

Epoch 68/20000: Training Loss: 1.2062196731567383		 Val Loss: 5.104863848005023
             	Training MAE: 0.20044831931591034		 Val MAE: 0.20297349989414215
             	Algebraic dist: 35.10819091796875		 Val Algebraic dist: 66.32979910714286
             	RE1 dist: 1322.1251953125		 Val RE1 dist: 4616.513950892857
             	SED dist: 2.1612077713012696		 Val SED dist: 9.953941345214844

Epoch 69/20000: Training Loss: 1.207108974456787		 Val Loss: 4.635148184640067
             	Training MAE: 0.20078280568122864		 Val MAE: 0.20348238945007324
